Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre
12230,Transformers: Prime,WiiU,Activision,N/A,N/A,N/A,N/A,18th Nov 12,06th Jan 19,Fighting
12231,Hatsune Miku: Project Diva X,PS4,Sega,N/A,N/A,N/A,N/A,30th Aug 16,30th Jun 18,Music
12232,New Gundam Breaker,PS4,Namco Bandai Games,N/A,2.8,N/A,N/A,22nd Jun 18,21st Apr 18,Action
12233,Strike Suit Infinity,PC,Born Ready Games,N/A,N/A,N/A,0.13m,30th Apr 13,22nd Apr 19,Action
12234,Azure Dreams,PS,Konami,N/A,7.4,N/A,N/A,12th Jul 98,N/A,Role-Playing
12235,Yakuza Kiwami,PS3,Sega,N/A,N/A,N/A,N/A,21st Jan 16,02nd Jan 18,Adventure
12236,SingStar Latino,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,17th Nov 09,N/A,Misc
12237,Jikkyou Powerful Pro Baseball 2016,PS3,Konami Digital Entertainment,N/A,N/A,N/A,N/A,28th Apr 16,N/A,Sports
12238,BattleStorm,PC,Icy Studios,N/A,N/A,N/A,0.13m,24th Mar 16,22nd Apr 19,Shooter
12239,Deadly 30,PC,Headup Games,N/A,N/A,N/A,0.13m,08th Jan 14,07th Apr 19,Action
12240,Alone in the Dark: Inferno,PS3,Atari,N/A,N/A,N/A,N/A,18th Nov 08,N/A,Adventure
12241,ArmA II,PC,Got Game Entertainment,N/A,N/A,N/A,N/A,07th Jul 09,N/A,Shooter
12242,Kurt Warner's Arena Football Unleashed,PS,Midway Games,N/A,N/A,N/A,N/A,18th May 00,N/A,Sports
12243,Legendary,PS3,Gamecock,N/A,4.0,N/A,N/A,31st Oct 08,N/A,Shooter
12244,Worms Crazy Golf,PC,Team17 Software,N/A,N/A,N/A,0.13m,19th Oct 11,N/A,Sports
12245,DreamWorks Super Star Kartz,Wii,Activision,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Racing
12246,Split/Second,PSP,Disney Interactive Studios,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Racing
12247,Suite PreCure: Melody Collection,DS,Namco Bandai,N/A,N/A,N/A,N/A,25th Aug 11,N/A,Misc
12248,NHL 2K9,PS2,2K Sports,N/A,N/A,N/A,N/A,08th Sep 08,N/A,Sports
12249,Rogue Ops,XB,Kemco,N/A,N/A,N/A,N/A,28th Oct 03,N/A,Action
12250,NHL 2K9,PS3,2K Sports,N/A,N/A,N/A,N/A,08th Sep 08,N/A,Sports
12251,I Spy: Universe,DS,Scholastic Inc.,N/A,N/A,N/A,N/A,18th Jun 10,N/A,Puzzle
12252,NBA Hoopz,PS,Midway Games,N/A,N/A,N/A,N/A,12th Feb 01,N/A,Sports
12253,History Civil War: Secret Missions,X360,Activision,N/A,N/A,N/A,N/A,04th Nov 08,N/A,Shooter
12254,Transworld Surf,XB,Atari,N/A,N/A,N/A,N/A,14th Nov 01,N/A,Sports
12255,Brain Assist,DS,Sega,N/A,N/A,N/A,N/A,26th Feb 08,N/A,Misc
12256,18 Wheels of Steel: Extreme Trucker 2,PC,THQ,N/A,N/A,N/A,N/A,06th Jan 11,N/A,Racing
12257,Freddi Fish: ABC under the sea,DS,Atari,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Misc
12258,MLB 11: The Show,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,08th Mar 11,N/A,Sports
12259,Castrol Honda Superbike Racing,PS,Electronic Arts,N/A,3.9,N/A,N/A,25th May 99,N/A,Racing
12260,Anno 1701: Dawn of Discovery,DS,Ubisoft,N/A,8.0,N/A,N/A,04th Mar 08,N/A,Simulation
12261,Monster Rancher DS,DS,Tecmo,N/A,N/A,N/A,N/A,03rd Aug 10,N/A,Role-Playing
12262,R.B.I. Baseball 18,XOne,MLB Advanced Media,N/A,N/A,N/A,N/A,20th Mar 18,27th Feb 18,Sports
12263,Bakugan: Battle Trainer,DS,Activision,N/A,N/A,N/A,N/A,23rd Mar 10,N/A,Action
12264,Army Men: Green Rogue,PS2,3DO,N/A,N/A,N/A,N/A,25th Mar 01,N/A,Shooter
12265,Mouse in Lab,PC,Unknown,N/A,N/A,N/A,0.13m,02nd Feb 17,21st Apr 19,Puzzle
12266,Chessmaster,XB,Ubisoft,N/A,N/A,N/A,N/A,26th Oct 04,N/A,Misc
12267,"10,000,000",PC,EightyEightGames,N/A,N/A,N/A,0.13m,15th Jan 13,21st Apr 19,Puzzle
12268,The IdolM@ster: One for All,PS3,Namco Bandai Games,N/A,N/A,N/A,N/A,15th May 14,10th Nov 18,Simulation
12269,Peter Jackson's King Kong: The Official Game of the Movie,DS,Ubisoft,N/A,N/A,N/A,N/A,21st Nov 05,N/A,Action
12270,Fatal Inertia,X360,KOEI,N/A,N/A,N/A,N/A,11th Sep 07,N/A,Racing
12271,Ben 10 Galactic Racing,DS,D3 Publisher,N/A,N/A,N/A,N/A,18th Oct 11,N/A,Racing
12272,bit Dungeon II,PC,Kinto Games LLC,N/A,N/A,N/A,0.13m,15th Dec 14,21st Apr 19,Action
12273,Superman: The Man of Steel,XB,Atari,N/A,N/A,N/A,N/A,19th Nov 02,N/A,Action
12274,Zoobles! Spring to Life!,DS,Activision,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Misc
12275,Ken to Mahou to Gakuen Mono. 3,PSP,Acquire,N/A,N/A,N/A,N/A,07th Oct 10,N/A,Role-Playing
12276,Draw a Stickman: EPIC,PC,Hitcents,N/A,N/A,N/A,0.13m,03rd Dec 13,24th Mar 18,Adventure
12277,The Flintstones: Bedrock Bowling,PS,SouthPeak Interactive,N/A,N/A,N/A,N/A,19th Sep 00,N/A,Sports
12278,Phantom Brave: We Meet Again    Read the review,Wii,NIS America,7.8,7.6,N/A,N/A,11th Aug 09,N/A,Role-Playing
12279,Reversion - The Escape (1st Chapter),PC,3f Interactive,N/A,N/A,N/A,0.13m,21st Mar 12,21st Apr 19,Adventure
12280,NHL 2003,GC,EA Sports,N/A,N/A,N/A,N/A,30th Sep 02,N/A,Sports
12281,Chicken Run,PS,Eidos Interactive,N/A,6.3,N/A,N/A,15th Nov 00,N/A,Adventure
12282,Over the Hedge: Hammy Goes Nuts!,DS,Activision,N/A,N/A,N/A,N/A,24th Oct 06,N/A,Platform
12283,Injustice: Gods Among Us Ultimate Edition,PSV,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,12th Nov 13,22nd Apr 18,Fighting
12284,NCIS,Wii,Ubisoft,N/A,N/A,N/A,N/A,01st Nov 11,N/A,Adventure
12285,Nickelodeon Kart Racers,NS,GameMill Entertainment,N/A,2.0,N/A,N/A,23rd Oct 18,21st Sep 20,Racing
12286,Fit in Six,PS3,Ubisoft,N/A,N/A,N/A,N/A,15th Mar 11,N/A,Sports
12287,Game Party Champions,WiiU,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,18th Nov 12,08th Sep 20,Party
12288,Pro Baseball Famista Climax,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,20th Apr 17,03rd Jul 18,Sports
12289,BlazBlue: Continuum Shift II,PSP,Aksys Games,N/A,7.5,N/A,N/A,31st May 11,N/A,Fighting
12290,Shining Force III,SAT,Sega,N/A,N/A,N/A,N/A,31st May 98,N/A,Strategy
12291,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PSP,Konami,N/A,N/A,N/A,N/A,22nd Dec 11,N/A,Misc
12292,Tales of the Heroes: Twin Brave,PSP,Namco Bandai Games,N/A,N/A,N/A,N/A,23rd Feb 12,12th Nov 18,Action
12293,WWE Survivor Series,GBA,THQ,N/A,N/A,N/A,N/A,12th Oct 04,N/A,Fighting
12294,Kung-Fu: High Impact,X360,Unknown,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Action
12295,Haydee,PC,Haydee Interactive,N/A,N/A,N/A,0.13m,26th Sep 16,21st Apr 19,Platform
12296,Megamind: The Blue Defender,PSP,THQ,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Adventure
12297,Hyperdimension Neptunia Re;Birth2: Sisters Generation,PC,Idea Factory,N/A,N/A,N/A,0.13m,29th May 15,17th Apr 19,Role-Playing
12298,Super Robot Wars BX,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,20th Aug 15,03rd Jul 18,Action
12299,Just Dance 2017,PS3,Ubisoft,N/A,N/A,N/A,N/A,25th Oct 16,06th Apr 18,Music
12300,Trillion: God of Destruction,PSV,Idea Factory,N/A,N/A,N/A,N/A,29th Mar 16,12th Nov 18,Role-Playing
12301,Cars 2,PSP,Disney Interactive Studios,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Racing
12302,Tomb Raider: Legend,XB,Eidos Interactive,N/A,8.3,N/A,N/A,11th Apr 06,N/A,Action
12303,Final Exam,PC,Focus Home Interactive,N/A,N/A,N/A,0.13m,05th Nov 13,29th Mar 19,Action
12304,Nagano Winter Olympics '98,PS,Konami,N/A,N/A,N/A,N/A,31st Dec 97,N/A,Sports
12305,Ninjatown    Read the review,DS,SouthPeak Interactive,8.0,N/A,N/A,N/A,28th Oct 08,N/A,Strategy
12306,Wild Earth: African Safari,Wii,Majesco,N/A,N/A,N/A,N/A,22nd Apr 08,N/A,Simulation
12307,Destiny 2: Forsaken,XOne,Activision,N/A,N/A,N/A,N/A,04th Sep 18,07th Aug 18,Shooter
12308,Gotouchi Tetsudou: Gotouchi Kyara to Nihon Zenkoku no Tabi,3DS,Namco Bandai Games,N/A,N/A,N/A,N/A,27th Nov 14,27th Jan 18,Puzzle
12309,The Stronghold Collection,PC,2K Games,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Strategy
12310,Winning Post 5,PS2,KOEI,N/A,N/A,N/A,N/A,22nd Dec 01,N/A,Sports
12311,Peppa Pig: Fun and Games,Wii,Ubisoft,N/A,N/A,N/A,N/A,22nd Oct 10,N/A,Misc
12312,Super Robot Wars X,PS4,Bandai Namco Games,N/A,N/A,N/A,N/A,29th Mar 18,07th Apr 18,Strategy
12313,Frogger Beyond,GC,Konami,N/A,N/A,N/A,N/A,06th Dec 02,N/A,Platform
12314,RPG Maker II,PS2,Agetec,N/A,N/A,N/A,N/A,24th Oct 03,N/A,Role-Playing
12315,Cabela's Dangerous Hunts 2009,X360,Activision,N/A,N/A,N/A,N/A,23rd Sep 08,N/A,Sports
12316,Dragon Age Origins: Awakening,PC,Electronic Arts,N/A,8.3,N/A,N/A,16th Mar 10,N/A,Role-Playing
12317,R.B.I. Baseball 18,NS,MLB Advanced Media,N/A,N/A,N/A,N/A,20th Mar 18,20th Jan 18,Sports
12318,Aikatsu! 365 Idol Days,3DS,Bandai Namco Games,N/A,N/A,N/A,N/A,04th Dec 14,06th Aug 18,Adventure
12319,The Amazing Race,Wii,Ubisoft,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
12320,Destruction Derby Arenas,PS2,Gathering of Developers,N/A,N/A,N/A,N/A,01st Apr 04,N/A,Racing
12321,MLB Power Pros 2008,Wii,2K Sports,N/A,N/A,N/A,N/A,29th Jul 08,N/A,Sports
12322,Zenses: Ocean,DS,Game Factory,N/A,N/A,N/A,N/A,28th Oct 08,N/A,Puzzle
12323,Go! Go! Nippon! ~My First Trip to Japan~,PC,MangaGamer,N/A,N/A,N/A,0.13m,21st Feb 14,29th Mar 19,Visual Novel
12324,Project CARS,PC,Bandai Namco Games,N/A,N/A,N/A,N/A,12th May 15,05th Jan 18,Racing
12325,Rumble Roses XX,X360,Konami,N/A,6.5,N/A,N/A,28th Mar 06,N/A,Fighting
12326,Chuck E. Cheese's Game Room,DS,UFO Interactive,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Misc
12327,Zork III: The Dungeon Master,PC,Infocom,N/A,N/A,N/A,0.13m,18th Aug 82,N/A,Adventure
12328,The Unholy War,PS,Eidos Interactive,N/A,N/A,N/A,N/A,30th Sep 98,N/A,Strategy
12329,Littlest Pet Shop: Spring,DS,Electronic Arts,N/A,N/A,N/A,N/A,03rd Mar 09,N/A,Simulation
12330,The BIGS 2,PS3,2K Sports,N/A,N/A,N/A,N/A,07th Jul 09,N/A,Sports
12331,Green Lantern: Rise of the Manhunters,3DS,Warner Bros. Interactive,N/A,N/A,N/A,N/A,07th Jun 11,N/A,Action
12332,Hasbro Family Fun Pack,XOne,Ubisoft,N/A,N/A,N/A,N/A,20th Oct 15,19th Jun 18,Misc
12333,Persona 4 Arena,X360,Atlus,N/A,N/A,N/A,N/A,07th Aug 12,11th Jan 18,Fighting
12334,One Piece: Burning Blood,PC,Namco Bandai Games,N/A,N/A,N/A,0.13m,01st Jul 16,23rd May 18,Fighting
12335,Yu-Gi-Oh! GX: Tag Force,PSP,Konami,N/A,6.0,N/A,N/A,14th Nov 06,N/A,Strategy
12336,NASCAR Heat 2,PS4,704Games,N/A,N/A,N/A,N/A,12th Sep 17,25th Jun 18,Racing
12337,Wantame Music Channel: Doko Demo Style,DS,Capcom,N/A,N/A,N/A,N/A,22nd Nov 07,N/A,Misc
12338,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GBA,Ubisoft,N/A,N/A,N/A,N/A,08th Feb 05,N/A,Platform
12339,Shaman King: Power of Spirit,PS2,Konami,N/A,N/A,N/A,N/A,09th Nov 04,N/A,Adventure
12340,Men of War: Vietnam,PC,1C Company,N/A,7.2,N/A,0.13m,08th Sep 11,29th Mar 19,Strategy
12341,Soccer Tsuku DS: World Challenge 2010,DS,Sega,N/A,N/A,N/A,N/A,27th May 10,N/A,Sports
12342,Call of Duty: Black Ops IIII,PC,Activision,N/A,N/A,N/A,N/A,12th Oct 18,07th Nov 18,Shooter
12343,Contra III: The Alien Wars,SNES,Konami,N/A,N/A,N/A,N/A,01st Apr 92,N/A,Shooter
12344,Dead to Rights: Reckoning,PSP,Namco,N/A,5.2,N/A,N/A,28th Jun 05,N/A,Shooter
12345,Reality Fighters,PSV,Sony Computer Entertainment,N/A,N/A,N/A,N/A,13th Mar 12,N/A,Fighting
12346,Scene It? Bright Lights! Big Screen!,PS3,Warner Bros. Interactive,N/A,N/A,N/A,N/A,17th Nov 09,N/A,Misc
12347,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,3DS,Square Enix,N/A,N/A,N/A,N/A,02nd Nov 11,N/A,Role-Playing
12348,Amagami,PS2,Enterbrain,N/A,N/A,N/A,N/A,19th Mar 09,N/A,Adventure
12349,Rocksmith 2014 Edition Remastered,XOne,Ubisoft,N/A,N/A,N/A,N/A,04th Oct 16,19th Jun 18,Music
12350,Venetica,X360,Atari,N/A,5.2,N/A,N/A,11th Jan 11,10th May 18,Role-Playing
12351,The Magical Silence,PC,Anatoliy Loginovskikh,N/A,N/A,N/A,0.13m,10th Jun 16,21st Apr 19,Puzzle
12352,Disney's Kim Possible: Kimmunicator,DS,Buena Vista,N/A,N/A,N/A,N/A,09th Nov 05,N/A,Platform
12353,No Fear Downhill Mountain Biking,PS,Codemasters,N/A,N/A,N/A,N/A,30th Nov 99,N/A,Sports
12354,Fire ProWrestling,GBA,BAM! Entertainment,N/A,8.0,N/A,N/A,10th Jun 01,N/A,Fighting
12355,Eternal Poison (JP sales),PS2,Atlus,N/A,N/A,N/A,N/A,11th Nov 08,N/A,Role-Playing
12356,Mission: Impossible - Operation Surma,XB,Atari,N/A,N/A,N/A,N/A,02nd Dec 03,N/A,Action
12357,Gemini Rue,PC,Wadjet Eye Games,N/A,8.0,N/A,0.13m,24th Feb 11,N/A,Adventure
12358,Hyperdimension Neptunia U: Action Unleashed,PSV,Idea Factory International,N/A,N/A,N/A,N/A,19th May 15,03rd Jul 18,Action
12359,MX 2002 Featuring Ricky Carmichael,XB,THQ,N/A,N/A,N/A,N/A,06th Dec 01,N/A,Racing
12360,Romance of the Three Kingdoms IV: Wall of Fire,PS,KOEI,N/A,N/A,N/A,N/A,01st Jan 96,N/A,Strategy
12361,Bulletstorm: Full Clip Edition,PS4,Gearbox Software,N/A,N/A,N/A,N/A,07th Apr 17,25th Jun 18,Shooter
12362,Illusion of Gaia,SNES,Nintendo,N/A,N/A,N/A,N/A,01st Sep 94,N/A,Role-Playing
12363,Mega Man Anniversary Collection,XB,Capcom,N/A,N/A,N/A,N/A,15th Mar 05,N/A,Platform
12364,Sally's Salon,DS,Capcom,N/A,N/A,N/A,N/A,11th Nov 08,N/A,Simulation
12365,Valentino Rossi: The Game,PS4,Namco Bandai Games,N/A,N/A,N/A,N/A,26th Jul 16,25th Jun 18,Racing
12366,Dreamworks 2-in-1 Party Pack,DS,Activision,N/A,N/A,N/A,N/A,24th Aug 10,N/A,Misc
12367,MegaTagmension Blanc + Neptune VS Zombies,PSV,Idea Factory International,N/A,N/A,N/A,N/A,10th May 16,03rd Jul 18,Action
12368,Pro Evolution Soccer 2016,X360,Konami Digital Entertainment,N/A,N/A,N/A,N/A,15th Sep 15,14th Apr 18,Sports
12369,Shrek Smash n' Crash Racing,GC,Activision,N/A,N/A,N/A,N/A,21st Nov 06,N/A,Racing
12370,Song of the Deep,XOne,Insomniac Games,N/A,N/A,N/A,N/A,12th Jul 16,N/A,Action
12371,Science Papa,Wii,Activision,N/A,N/A,N/A,N/A,14th Jul 09,N/A,Misc
12372,Grand Knights History,PSP,Xseed Games,N/A,N/A,N/A,N/A,31st Dec 12,N/A,Adventure
12373,Totem,PC,Dagestan Technology,N/A,N/A,N/A,0.13m,30th Aug 16,21st Apr 19,Action
12374,Space Camp,Wii,Activision,N/A,N/A,N/A,N/A,26th May 09,N/A,Action
12375,Harvest Moon DS (jp sales),DS,Natsume,N/A,N/A,N/A,N/A,12th Sep 06,N/A,Simulation
12376,A Valley Without Wind,PC,"Arcen Games, LLC",N/A,N/A,N/A,0.13m,24th Apr 12,21st Apr 19,Action
12377,Wasteland 2,PC,inXile Entertainment,N/A,N/A,N/A,N/A,31st Dec 20,N/A,Misc
12378,Every Extend Extra,PSP,Buena Vista,N/A,N/A,N/A,N/A,07th Nov 06,N/A,Shooter
12379,Leather Goddesses of Phobos,PC,Infocom,N/A,N/A,N/A,0.13m,01st Jan 86,N/A,Adventure
12380,Colony Survival,PC,Pipliz,N/A,N/A,N/A,0.13m,16th Jun 17,21st Apr 19,Strategy
12381,007: Quantum of Solace,DS,Activision,N/A,6.3,N/A,N/A,04th Nov 08,N/A,Action
12382,Castlevania: Legacy of Darkness,N64,Konami,N/A,N/A,N/A,N/A,30th Nov 99,N/A,Platform
12383,NBA Jam 2000,N64,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Sports
12384,Star Ocean: Blue Sphere,GB,Enix,N/A,N/A,N/A,0.13m,28th Jun 01,N/A,Role-Playing
12385,Battlefield 2: Armored Fury,PC,Electronic Arts,N/A,N/A,N/A,0.13m,01st Jan 06,N/A,Shooter
12386,Sin and Punishment,N64,Nintendo,N/A,N/A,N/A,N/A,21st Nov 00,N/A,Shooter
12387,Little King's Story    Read the review,Wii,Xseed Games,8.8,8.5,9.0,0.13m,21st Jul 09,N/A,Strategy
12388,Heroes of Ruin,3DS,Square Enix,N/A,6.6,N/A,0.13m,17th Jul 12,N/A,Role-Playing
12389,7th Dragon 2020-II,PSP,Sega,N/A,N/A,N/A,0.13m,18th Apr 13,14th Nov 18,Role-Playing
12390,Warriors All-Stars,All,Koei Tecmo,N/A,N/A,N/A,0.13m,30th Mar 17,17th Oct 20,Action
12391,Nobunaga's Ambition: Taishi,All,Koei Tecmo,N/A,N/A,N/A,0.13m,30th Nov 17,17th Oct 20,Strategy
12392,Mobile Suit Gundam Side Stories,All,Namco Bandai Games,N/A,N/A,N/A,0.13m,29th May 14,23rd Nov 20,Action
12393,Bionic Commando Rearmed,All,Capcom,N/A,N/A,N/A,0.13m,14th Aug 08,14th Feb 21,Platform
12394,Egypt II: The Heliopolis Prophecy,All,Cryo Interactive,N/A,N/A,N/A,0.13m,27th Sep 00,11th Mar 21,Adventure
12395,Steel Panthers,PC,Unknown,N/A,N/A,N/A,0.13m,N/A,17th Mar 21,Strategy
12396,QuestRun,PC,Digerati Distribution,N/A,N/A,N/A,0.13m,18th Apr 14,21st Apr 19,Role-Playing
12397,Shrek Super Party,XB,TDK Mediactive,N/A,N/A,N/A,N/A,29th Nov 02,N/A,Misc
12398,Sonic Riders,XB,Sega,N/A,N/A,N/A,N/A,21st Feb 06,N/A,Racing
12399,Rally Fusion: Race of Champions,PS2,Activision,N/A,N/A,N/A,N/A,11th Nov 02,N/A,Racing
12400,Football Manager Handheld 2012,PSP,Sega,N/A,N/A,N/A,N/A,28th Oct 11,05th Jan 18,Sports
12401,Dinosaur Hunt,PC,ANPA.US,N/A,N/A,N/A,0.13m,17th Sep 15,21st Apr 19,Shooter
12402,The House of the Dead,SAT,Sega,N/A,7.5,N/A,N/A,31st Mar 98,N/A,Shooter
12403,Lovely Lisa and Friends,DS,Tomy Corporation,N/A,N/A,N/A,N/A,23rd Feb 10,N/A,Simulation
12404,Mega Man IV,GB,Capcom,N/A,N/A,N/A,N/A,01st Jan 93,N/A,Platform
12405,The Legend of Heroes: Trails of Cold Steel IV    Read the review,PS4,NIS America,7.0,N/A,N/A,N/A,27th Oct 20,18th Aug 18,Role-Playing
12406,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,Konami,N/A,N/A,N/A,N/A,30th Aug 05,N/A,Action
12407,All Star Cheer Squad 2,Wii,THQ,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Sports
12408,Akiba's Trip: Undead & Undressed,PS3,Xseed Games,N/A,N/A,N/A,N/A,12th Aug 14,12th Nov 18,Action
12409,RealSports Volleyball,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Sports
12410,Cabela's Alaskan Adventure,X360,Activision,N/A,N/A,N/A,N/A,19th Sep 06,N/A,Sports
12411,Heroes of the Pacific,XB,Ubisoft,N/A,N/A,N/A,N/A,28th Sep 05,N/A,Simulation
12412,NightCaster,XB,Microsoft,N/A,N/A,N/A,N/A,21st Jan 02,N/A,Action
12413,RollerCoaster Tycoon,XB,Atari,N/A,5.5,N/A,N/A,25th Mar 03,N/A,Strategy
12414,FIFA World Cup Germany 2006,GC,EA Sports,N/A,7.7,N/A,N/A,24th Apr 06,N/A,Sports
12415,Barbie and The Three Musketeers,DS,Activision,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Adventure
12416,Hitman 2: Silent Assassin,GC,Eidos Interactive,N/A,8.3,N/A,N/A,19th Jun 03,N/A,Action
12417,"Warhammer 40,000: Regicide",PC,Hammerfall Publishing,N/A,N/A,N/A,0.13m,08th Sep 15,29th Mar 19,Strategy
12418,"Linea, the Game",PC,KHB-Soft,N/A,N/A,N/A,0.13m,04th Jan 16,21st Apr 19,Action
12419,Puyo Puyo!! 20th Anniversary,3DS,Sega,N/A,N/A,N/A,N/A,15th Dec 11,N/A,Puzzle
12420,Ape Escape 3,PS2,Sony Computer Entertainment,N/A,7.8,N/A,N/A,17th Jan 06,16th Sep 18,Platform
12421,Digimon Racing,GBA,Bandai,N/A,6.0,N/A,N/A,13th Sep 04,N/A,Racing
12422,Cucumber Blues,PC,Unknown,N/A,N/A,N/A,0.13m,03rd Apr 17,21st Apr 19,Action-Adventure
12423,"Crouching Tiger, Hidden Dragon",PS2,Ubisoft,N/A,N/A,N/A,N/A,09th Oct 03,N/A,Action
12424,Eat Lead: The Return of Matt Hazard,PS3,D3 Publisher,N/A,5.3,N/A,N/A,26th Feb 09,N/A,Shooter
12425,Last Bronx,SAT,Sega,N/A,N/A,N/A,N/A,30th Sep 97,N/A,Fighting
12426,Family Fortunes,Wii,Mindscape,N/A,N/A,N/A,N/A,23rd Oct 09,N/A,Misc
12427,Bootombaa,PC,cada,N/A,N/A,N/A,0.13m,09th Mar 17,21st Apr 19,Adventure
12428,Obduction,PC,Cyan Worlds,N/A,N/A,N/A,0.13m,24th Aug 16,21st Apr 19,Adventure
12429,Dungreed,PC,TEAM HORAY,N/A,N/A,N/A,0.13m,15th Feb 18,21st Apr 19,Action
12430,Momotaro Douchuuki,SAT,Hudson Soft,N/A,N/A,N/A,N/A,25th Sep 97,N/A,Misc
12431,Iridion II,GBA,Majesco,N/A,7.9,N/A,N/A,29th May 03,N/A,Shooter
12432,Watch Dogs,WiiU,Ubisoft,N/A,N/A,N/A,N/A,18th Nov 14,15th Mar 18,Action-Adventure
12433,Borderlands: Double Game Add-On Pack,X360,2K Games,N/A,N/A,N/A,N/A,06th Apr 10,N/A,Shooter
12434,Whiplash,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,18th Nov 03,N/A,Platform
12435,My Baby: First Steps,Wii,SouthPeak Interactive,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Simulation
12436,Steel Battalion: Heavy Armor,X360,Capcom,N/A,N/A,N/A,N/A,19th Jun 12,N/A,Simulation
12437,Star Wars: Lethal Alliance,PSP,Ubisoft,N/A,6.3,N/A,N/A,07th Dec 06,N/A,Adventure
12438,Runestone Keeper,PC,Blackfire Games,N/A,N/A,N/A,0.13m,23rd Mar 15,21st Apr 19,Role-Playing
12439,Summon Night: Twin Age,DS,Atlus,N/A,7.3,N/A,N/A,03rd Jun 08,N/A,Role-Playing
12440,Street Fighter IV,PC,Capcom,N/A,9.1,N/A,N/A,07th Jul 09,N/A,Fighting
12441,Cataegis : The White Wind,PC,Kiss,N/A,N/A,N/A,0.13m,25th Sep 15,21st Apr 19,Action
12442,Golf Club 2,PS4,Maximum Games,N/A,N/A,N/A,N/A,27th Jun 17,03rd Jul 18,Sports
12443,Eye of the Beholder,All,Unknown,N/A,N/A,N/A,0.13m,N/A,24th Mar 21,Role-Playing
12444,Rango: The Video Game,X360,Paramount Digital Entertainment,N/A,N/A,N/A,N/A,01st Mar 11,N/A,Action
12445,NBA Live 16,XOne,EA Sports,N/A,N/A,N/A,N/A,29th Sep 15,30th May 18,Sports
12446,Puppies 3D,3DS,Ubisoft,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Misc
12447,Destroy All Humans! Path of the Furon,X360,THQ,N/A,4.1,N/A,N/A,02nd Dec 08,N/A,Action
12448,Margot's Word Brain,Wii,Zoo Digital Publishing,N/A,N/A,N/A,N/A,23rd Sep 08,N/A,Puzzle
12449,Army Men: Soldiers of Misfortune,Wii,Zoo Games,N/A,N/A,N/A,N/A,10th Oct 08,N/A,Shooter
12450,Spider-Man: Battle for New York,DS,Activision,N/A,N/A,N/A,N/A,14th Nov 06,N/A,Platform
12451,SoulCalibur II (JP weekly data),PS2,Namco,N/A,N/A,N/A,N/A,27th Aug 03,N/A,Fighting
12452,Pop'n Music Portable,PSP,Konami,N/A,N/A,N/A,N/A,04th Feb 10,N/A,Misc
12453,Nintendo Puzzle Collection,GC,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,Puzzle
12454,Tales of Destiny 2,PSP,Namco Bandai,N/A,N/A,N/A,0.13m,15th Feb 07,N/A,Role-Playing
12455,Otogi: Myth of Demons,XB,Sega,N/A,N/A,N/A,N/A,27th Aug 03,N/A,Action
12456,Victorious: Time to Shine,X360,D3 Publisher,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Action
12457,Alter Echo,PS2,THQ,N/A,N/A,N/A,N/A,19th Aug 03,N/A,Shooter
12458,Deepak Chopra's Leela,X360,THQ,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Misc
12459,Walt Disney Pictures Presents: The Wild,GBA,Buena Vista,N/A,N/A,N/A,N/A,08th Sep 06,N/A,Platform
12460,Deception IV: Blood Ties,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,25th Mar 14,09th Nov 18,Action
12461,Puzzle de Harvest Moon,DS,Natsume,N/A,N/A,N/A,N/A,06th Nov 07,N/A,Puzzle
