Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
1909,Samurai Warriors,PS2,KOEI,N/A,N/A,N/A,1.79m,06th May 04,N/A,Action
1910,The Lion King,SNES,Virgin Interactive,N/A,N/A,N/A,N/A,01st Oct 94,N/A,Platform
1911,New Play Control! Mario Power Tennis,Wii,Nintendo,N/A,6.6,N/A,1.79m,09th Mar 09,N/A,Sports
1912,Kirby's Return to Dreamland,Wii,Nintendo,N/A,7.6,N/A,1.79m,24th Oct 11,N/A,Platform
1913,LEGO Star Wars III: The Clone Wars,Wii,LucasArts,N/A,7.5,N/A,N/A,22nd Mar 11,N/A,Action
1914,The Crew,PS4,Ubisoft,N/A,N/A,N/A,N/A,02nd Dec 14,04th Jan 18,Racing
1915,Midnight Club II,PS2,Rockstar Games,N/A,N/A,N/A,N/A,09th Apr 03,N/A,Racing
1916,SpongeBob SquarePants: SuperSponge,PS,THQ,N/A,N/A,N/A,N/A,21st Sep 01,N/A,Action
1917,Wii Party U,WiiU,Nintendo,N/A,6.6,N/A,1.78m,25th Oct 13,19th Nov 18,Party
1918,The Getaway: Black Monday,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,11th Jan 05,N/A,Action
1919,Far Cry 5,XOne,Ubisoft,N/A,7.2,N/A,N/A,27th Mar 18,28th Feb 18,Action
1920,Mad Max (2013),PC,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,1.78m,01st Sep 15,05th Jan 18,Action
1921,Bayonetta,All,Sega,N/A,N/A,N/A,1.77m,05th Jan 10,24th Nov 20,Action
1922,50 Cent: Bulletproof,PS2,Vivendi Games,N/A,N/A,N/A,N/A,17th Nov 05,N/A,Action
1923,Dynasty Warriors 3,PS2,KOEI,N/A,N/A,N/A,1.77m,26th Nov 01,N/A,Action
1924,Kirby 64: The Crystal Shards,N64,Nintendo,N/A,7.9,N/A,1.77m,26th Jun 00,N/A,Platform
1925,Final Fantasy XI: Online,All,Sony Computer Entertainment,N/A,N/A,N/A,1.77m,23rd Mar 04,14th Jan 21,MMO
1926,Valkyria Chronicles,All,Sega,N/A,N/A,N/A,1.77m,04th Nov 08,20th Jan 21,Role-Playing
1927,UFC 2009 Undisputed,PS3,THQ,N/A,8.4,N/A,N/A,19th May 09,N/A,Fighting
1928,Dragon's Dogma,PS3,Capcom,N/A,N/A,N/A,N/A,22nd May 12,29th Jan 19,Role-Playing
1929,High School Musical: Sing It!,Wii,Disney Interactive Studios,N/A,6.4,N/A,N/A,30th Oct 07,N/A,Misc
1930,Ori and the Blind Forest: Definitive Edition    Read the review,PC,Nordic Games,9.3,N/A,N/A,1.76m,14th Jun 16,12th Aug 18,Platform
1931,WWF Attitude,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,31st Jul 99,N/A,Fighting
1932,The SpongeBob SquarePants Movie,PS2,THQ,N/A,6.6,N/A,N/A,27th Oct 04,N/A,Platform
1933,Sonic the Hedgehog 3,GEN,Sega,N/A,N/A,N/A,N/A,23rd Jan 94,N/A,Platform
1934,The Legend of Zelda: The Minish Cap,GBA,Nintendo,N/A,8.9,N/A,1.76m,10th Jan 05,N/A,Adventure
1935,Kid Icarus,NES,Nintendo,N/A,N/A,N/A,1.76m,01st Aug 87,N/A,Platform
1936,Def Jam: Fight for NY,PS2,Electronic Arts,N/A,N/A,N/A,N/A,20th Sep 04,N/A,Fighting
1937,Tom Clancy's Ghost Recon,XB,Ubisoft,N/A,N/A,N/A,N/A,11th Nov 02,N/A,Shooter
1938,State of Emergency,PS2,Rockstar Games,N/A,8.0,N/A,N/A,12th Feb 02,N/A,Action
1939,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,THQ,N/A,N/A,N/A,N/A,27th Feb 07,N/A,Action
1940,Kinect Star Wars,X360,Microsoft Studios,N/A,N/A,N/A,N/A,03rd Apr 12,29th Sep 18,Action
1941,The Urbz: Sims in the City,PS2,Electronic Arts,N/A,N/A,N/A,N/A,09th Nov 04,N/A,Simulation
1942,Star Wars: Starfighter,PS2,LucasArts,N/A,N/A,N/A,N/A,19th Feb 01,N/A,Simulation
1943,Madden NFL 2000,PS,EA Sports,N/A,N/A,N/A,N/A,31st Jul 99,N/A,Sports
1944,Just Cause 2    Read the review,PS3,Square Enix,7.8,8.3,N/A,N/A,23rd Mar 10,N/A,Action
1945,Star Wars Battlefront,XB,LucasArts,N/A,N/A,N/A,N/A,20th Sep 04,N/A,Shooter
1946,Pro Evolution Soccer,PS2,Konami,N/A,N/A,N/A,N/A,24th Nov 01,N/A,Sports
1947,Metal Gear Solid V: The Phantom Pain,PC,Konami Digital Entertainment,N/A,N/A,N/A,1.75m,01st Sep 15,04th May 18,Action
1948,Disney's Aladdin,SNES,Capcom,N/A,N/A,N/A,1.75m,21st Nov 93,N/A,Platform
1949,Yoshi,NES,Nintendo,N/A,N/A,N/A,1.75m,01st Jun 92,N/A,Puzzle
1950,Kirby's Adventure,NES,Nintendo,N/A,N/A,N/A,1.75m,01st May 93,N/A,Platform
1951,For Honor,PS4,Ubisoft,N/A,N/A,N/A,N/A,14th Feb 17,09th Jan 18,Action
1952,FIFA Soccer 08,PS3,EA Sports,N/A,8.5,N/A,N/A,09th Oct 07,N/A,Sports
1953,Dance Dance Revolution X,PS2,Konami,N/A,N/A,N/A,N/A,12th Sep 08,N/A,Simulation
1954,2 Games in 1: Disney Princess & The Lion King,GBA,THQ,N/A,N/A,N/A,N/A,01st Dec 04,N/A,Misc
1955,Mortal Kombat X,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,14th Apr 15,04th Jan 18,Fighting
1956,Star Wars Episode I: The Phantom Menace,PS,LucasArts,N/A,N/A,N/A,N/A,31st Aug 99,N/A,Adventure
1957,Max Payne 3,PC,Rockstar Games,N/A,9.0,N/A,1.74m,29th May 12,N/A,Shooter
1958,NBA 2K15,XOne,2K Sports,N/A,N/A,N/A,N/A,07th Oct 14,04th Jan 18,Sports
1959,NBA 2K19,XOne,2K Sports,N/A,N/A,N/A,N/A,11th Sep 18,28th Jul 18,Sports
1960,Cuphead,PC,Studio MDHR,N/A,N/A,N/A,1.74m,29th Sep 17,01st Aug 20,Action
1961,Shadow of the Tomb Raider,PS4,Square Enix,N/A,N/A,N/A,N/A,14th Sep 18,12th Sep 18,Action-Adventure
1962,SSX Tricky,PS2,EA Sports BIG,N/A,9.2,N/A,N/A,05th Nov 01,N/A,Sports
1963,Twisted Metal III,PS,989 Studios,N/A,4.4,N/A,N/A,31st Oct 98,N/A,Action
1964,Mario & Luigi: Partners in Time,DS,Nintendo,N/A,8.8,N/A,1.73m,28th Nov 05,N/A,Role-Playing
1965,Harry Potter and the Sorcerer's Stone,GB,Electronic Arts,N/A,N/A,N/A,N/A,21st Nov 01,N/A,Action
1966,Crash Bandicoot: The Huge Adventure,GBA,Vivendi Games,N/A,8.3,N/A,N/A,25th Feb 02,N/A,Platform
1967,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,PS2,Rockstar Games,N/A,9.7,N/A,N/A,21st Oct 03,N/A,Action
1968,Dishonored,X360,Bethesda Softworks,N/A,N/A,N/A,N/A,16th Apr 13,02nd Feb 18,Shooter
1969,Call of Duty: World at War Final Fronts,PS2,Activision,N/A,6.8,N/A,N/A,10th Nov 08,N/A,Shooter
1970,Cruis'n USA,N64,Nintendo,N/A,N/A,N/A,1.72m,03rd Dec 96,N/A,Racing
1971,Metroid II: Return of Samus,GB,Nintendo,N/A,7.3,N/A,1.72m,26th Aug 91,N/A,Adventure
1972,Hot Shots Golf Fore!,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,17th Aug 04,N/A,Sports
1973,Titanfall 2,PS4,Electronic Arts,N/A,8.9,N/A,N/A,28th Oct 16,29th Jun 18,Shooter
1974,Game Party 3,Wii,Warner Bros. Interactive,N/A,N/A,N/A,N/A,06th Oct 09,N/A,Puzzle
1975,Madden NFL 2005,XB,EA Sports,N/A,N/A,N/A,N/A,09th Aug 04,N/A,Sports
1976,Deal or No Deal,DS,"Destination Software, Inc",N/A,N/A,N/A,N/A,23rd Jul 07,N/A,Misc
1977,Injustice 2,PS4,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,16th May 17,06th Jan 18,Fighting
1978,The Beatles: Rock Band    Read the review,Wii,MTV Games,9.0,9.0,N/A,N/A,09th Sep 09,N/A,Misc
1979,Toy Story 2: Buzz Lightyear to the Rescue!,PS,Activision,N/A,N/A,N/A,N/A,30th Nov 99,N/A,Platform
1980,Imagine: Teacher,DS,Ubisoft,N/A,N/A,N/A,N/A,12th Aug 08,N/A,Simulation
1981,Call of Duty: Modern Warfare 3,PC,Activision,N/A,8.0,N/A,N/A,08th Nov 11,N/A,Shooter
1982,Need for Speed Underground,XB,Electronic Arts,N/A,N/A,N/A,N/A,17th Nov 03,N/A,Racing
1983,Tetris Worlds,GBA,THQ,N/A,N/A,N/A,N/A,05th Sep 01,N/A,Puzzle
1984,Call of Duty Black Ops: Declassified,PSV,Activision,N/A,N/A,N/A,N/A,13th Nov 12,24th Sep 18,Shooter
1985,Portal 2,PS3,Valve,N/A,9.6,N/A,N/A,19th Apr 11,N/A,Shooter
1986,FIFA Soccer 10,PS2,EA Sports,N/A,N/A,N/A,N/A,20th Oct 09,N/A,Sports
1987,Hitman: Absolution,X360,Square Enix,N/A,N/A,N/A,N/A,20th Nov 12,N/A,Action
1988,Chrono Cross,PS,Square EA,N/A,9.7,9.8,1.70m,15th Aug 00,N/A,Role-Playing
1989,Devil May Cry 2,PS2,Capcom,N/A,6.5,N/A,1.70m,25th Jan 03,N/A,Action
1990,Super Princess Peach,DS,Nintendo,N/A,7.8,N/A,1.70m,27th Feb 06,N/A,Platform
1991,Dynasty Warriors 5,PS2,KOEI,N/A,N/A,N/A,1.70m,29th Mar 05,N/A,Action
1992,Final Fantasy II,SNES,Square,N/A,10.0,N/A,1.70m,23rd Nov 91,N/A,Role-Playing
1993,Super Puyo Puyo,SNES,Banpresto,N/A,N/A,N/A,N/A,10th Dec 93,N/A,Puzzle
1994,Final Fantasy Tactics Advance,GBA,Nintendo,N/A,N/A,N/A,1.70m,08th Sep 03,N/A,Action
1995,Kingdom Hearts 358/2 Days    Read the review,DS,Square Enix,8.5,7.5,N/A,1.70m,29th Sep 09,N/A,Role-Playing
1996,Kingdom Hearts: Birth by Sleep,PSP,Square Enix,N/A,7.9,N/A,1.70m,07th Sep 10,N/A,Role-Playing
1997,Dragon Quest V: Hand of the Heavenly Bride    Read the review,DS,Square Enix,8.4,8.6,N/A,1.70m,17th Feb 09,N/A,Role-Playing
1998,Dragon Quest VI: Realms of Revelation,DS,Nintendo,N/A,7.6,N/A,1.70m,14th Feb 11,N/A,Role-Playing
1999,Dungeon Siege,PC,Microsoft,N/A,N/A,N/A,1.70m,31st Mar 02,N/A,Role-Playing
2000,Tekken 6,X360,Namco Bandai,N/A,7.8,N/A,1.70m,27th Oct 09,N/A,Fighting
2001,Okami HD,All,Capcom,N/A,N/A,N/A,1.70m,30th Oct 12,12th Oct 20,Action-Adventure
2002,Marvel vs. Capcom: Infinite,All,Capcom,N/A,N/A,N/A,1.70m,19th Sep 17,12th Oct 20,Fighting
2003,Kane & Lynch: Dead Men,All,Eidos Interactive,N/A,N/A,N/A,1.70m,13th Nov 07,18th Oct 20,Shooter
2004,Tom Clancy's Rainbow Six: Vegas,All,Ubisoft,N/A,N/A,N/A,1.70m,22nd Nov 06,02nd Nov 20,Shooter
2005,Trials Fusion,All,Ubisoft,N/A,N/A,N/A,1.70m,15th Apr 14,07th Jan 21,Platform
2006,Human: Fall Flat,PC,Unknown,N/A,N/A,N/A,1.70m,N/A,11th Feb 21,Platform
2007,Brothers in Arms: Road to Hill 30,All,Ubisoft,N/A,N/A,N/A,1.70m,01st Mar 05,22nd Mar 21,Shooter
2008,NCAA Football 07,PS2,Electronic Arts,N/A,8.9,N/A,N/A,18th Jul 06,N/A,Sports
2009,Game Dev Tycoon,PC,Greenheart Games,N/A,N/A,N/A,1.70m,15th Mar 13,02nd Feb 19,Simulation
2010,Ben 10: Protector of Earth,DS,D3 Publisher,N/A,N/A,N/A,N/A,30th Oct 07,N/A,Action
2011,Cabela's Big Game Hunter 2010,Wii,Activision,N/A,5.5,N/A,N/A,29th Sep 09,N/A,Sports
2012,SOCOM 3: U.S. Navy SEALs,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,11th Oct 05,N/A,Shooter
2013,Saints Row IV,X360,Deep Silver,N/A,N/A,N/A,N/A,20th Aug 13,02nd Apr 18,Action
2014,Jampack Winter '99,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,01st Oct 99,N/A,Misc
2015,Cooking Mama 3: Shop & Chop,DS,505 Games,N/A,N/A,N/A,N/A,20th Oct 09,N/A,Simulation
2016,Need for Speed: Undercover    Read the review,X360,Electronic Arts,6.0,6.3,N/A,N/A,17th Nov 08,N/A,Racing
2017,WCW vs. nWo: World Tour,N64,THQ,N/A,N/A,N/A,N/A,16th Nov 97,N/A,Fighting
2018,The Legend of Zelda: Breath of the Wild,WiiU,Nintendo,N/A,10.0,10.0,1.69m,03rd Mar 17,19th Nov 18,Action-Adventure
2019,Aliens vs. Predator,All,Sega,N/A,N/A,N/A,1.69m,16th Feb 10,14th Nov 20,Shooter
2020,WCW/NWO Thunder,PS,THQ,N/A,N/A,N/A,N/A,31st Dec 98,N/A,Fighting
2021,Harry Potter and the Sorcerer's Stone,GBA,Electronic Arts,N/A,6.6,N/A,N/A,15th Nov 01,N/A,Action
2022,Dragon Ball Z: The Legacy of Goku,GBA,Infogrames,N/A,6.5,N/A,N/A,14th May 02,N/A,Role-Playing
2023,The Sims 3: Late Night Expansion Pack,PC,Electronic Arts,N/A,7.5,N/A,N/A,26th Oct 10,N/A,Simulation
2024,LEGO Batman 2: DC Super Heroes,X360,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,26th Jun 12,15th Mar 18,Action-Adventure
2025,Far Cry 4,XOne,Ubisoft,N/A,8.5,N/A,N/A,18th Nov 14,23rd Jan 18,Shooter
2026,Saints Row 2,PS3,THQ,N/A,7.9,N/A,N/A,14th Oct 08,02nd Apr 18,Action
2027,World Championship Poker: Featuring Howard Lederer - All In,PS2,Crave Entertainment,N/A,N/A,N/A,N/A,29th Aug 06,N/A,Misc
2028,NFL GameDay 98,PS,Sony Computer Entertainment,N/A,8.6,N/A,N/A,31st Jul 97,N/A,Sports
2029,Star Wars Battlefront: Renegade Squadron,PSP,LucasArts,N/A,7.5,N/A,N/A,09th Oct 07,N/A,Shooter
2030,Time Crisis,PS,Namco,N/A,8.5,N/A,N/A,31st Oct 97,N/A,Shooter
2031,Virtua Fighter 4,PS2,Sega,N/A,9.3,N/A,1.68m,17th Mar 02,N/A,Fighting
2032,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,DS,Nintendo,N/A,N/A,N/A,1.68m,26th Oct 06,N/A,Misc
2033,Planetary Annihilation,PC,Nordic Games,N/A,N/A,N/A,1.68m,05th Sep 14,04th Jan 19,Strategy
2034,The Sims: Superstar,PC,Electronic Arts,N/A,N/A,N/A,N/A,12th May 03,N/A,Simulation
2035,Tales of Destiny,All,Namco,N/A,N/A,N/A,1.68m,30th Sep 98,11th Nov 20,Role-Playing
2036,SSX 3,PS2,EA Sports BIG,N/A,N/A,N/A,N/A,20th Oct 03,N/A,Sports
2037,Madden NFL 2001,PS,EA Sports,N/A,N/A,N/A,N/A,22nd Aug 00,N/A,Sports
2038,Dragon Age: Origins    Read the review,PS3,Electronic Arts,8.5,8.7,N/A,N/A,03rd Nov 09,N/A,Role-Playing
2039,Star Wars Battlefront II,XB,LucasArts,N/A,N/A,N/A,N/A,01st Nov 05,N/A,Shooter
2040,Tony Hawk's Pro Skater 3,PS,Activision,N/A,N/A,N/A,N/A,28th Oct 01,N/A,Sports
2041,Disney's DuckTales,NES,Capcom,N/A,N/A,N/A,1.67m,01st Sep 89,N/A,Platform
2042,"Monsters, Inc.",GBA,THQ,N/A,N/A,N/A,N/A,25th Oct 01,N/A,Adventure
2043,PGR: Project Gotham Racing 2,XB,Microsoft Game Studios,N/A,8.9,N/A,N/A,17th Nov 03,N/A,Racing
2044,Destiny,PS3,Activision,N/A,N/A,N/A,N/A,09th Sep 14,22nd Apr 18,Shooter
2045,Fight Night Round 3,PS3,EA Sports,N/A,N/A,N/A,N/A,05th Dec 06,N/A,Fighting
2046,Spy Hunter,PS2,Midway Games,N/A,N/A,N/A,N/A,24th Sep 01,N/A,Racing
2047,NCAA Football 2004,PS2,Electronic Arts,N/A,8.1,N/A,N/A,16th Jul 03,N/A,Sports
2048,SpongeBob SquarePants: Battle for Bikini Bottom,PS2,THQ,N/A,5.8,N/A,N/A,31st Oct 03,N/A,Platform
2049,Disney Infinity,Wii,Disney Interactive Studios,N/A,N/A,N/A,N/A,18th Aug 13,N/A,Misc
2050,Shaun White Snowboarding: Road Trip    Read the review,Wii,Ubisoft,8.5,7.8,N/A,N/A,16th Nov 08,N/A,Sports
2051,SSX,PS2,EA Sports BIG,N/A,N/A,N/A,N/A,30th Oct 00,N/A,Sports
2052,NBA Ballers,PS2,Midway Games,N/A,N/A,N/A,N/A,05th Apr 04,N/A,Sports
2053,NBA Live 2003,PS2,EA Sports,N/A,N/A,N/A,N/A,08th Oct 02,N/A,Sports
2054,NBA 2K15,X360,2K Sports,N/A,N/A,N/A,N/A,07th Oct 14,04th Jan 18,Sports
2055,Ms. Pac-Man,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Puzzle
2056,Star Wars The Clone Wars: Lightsaber Duels,Wii,LucasArts,N/A,N/A,N/A,N/A,11th Nov 08,N/A,Action
2057,Dragon Ball Z: Budokai Tenkaichi 2,PS2,Atari,N/A,N/A,N/A,1.65m,07th Nov 06,N/A,Fighting
2058,Golden Sun,GBA,Nintendo,N/A,9.1,N/A,1.65m,11th Nov 01,N/A,Role-Playing
2059,Street Fighter II': Special Champion Edition,GEN,Capcom,N/A,N/A,N/A,1.65m,27th Sep 93,N/A,Fighting
2060,Super Scope 6,SNES,Nintendo,N/A,N/A,N/A,1.65m,01st Jan 92,N/A,Shooter
2061,Pokémon Super Mystery Dungeon,3DS,Nintendo,N/A,7.7,N/A,1.65m,20th Nov 15,03rd Aug 18,Role-Playing
2062,Senran Kagura,Series,Xseed Games,N/A,N/A,N/A,1.65m,14th Nov 13,06th Feb 20,Action-Adventure
2063,Madden NFL 13,All,EA Sports,N/A,N/A,N/A,1.65m,28th Aug 12,22nd Oct 20,Sports
2064,MySims,Wii,Electronic Arts,N/A,7.1,N/A,N/A,18th Sep 07,N/A,Simulation
2065,Need for Speed Carbon,X360,Electronic Arts,N/A,7.9,N/A,N/A,31st Oct 06,N/A,Racing
2066,Plants vs. Zombies    Read the review,PC,PopCap Games,8.4,9.0,N/A,1.65m,05th May 09,N/A,Strategy
2067,Watch Dogs,XOne,Ubisoft,N/A,N/A,N/A,N/A,27th May 14,15th Mar 18,Action-Adventure
2068,Persona 5,PS4,Atlus,N/A,N/A,N/A,N/A,04th Apr 17,31st Dec 17,Role-Playing
2069,Army of Two,X360,Electronic Arts,N/A,6.7,N/A,N/A,07th Mar 08,03rd Feb 18,Shooter
2070,Dig Dug,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Puzzle
2071,Sonic Mega Collection,GC,Sega,N/A,7.5,N/A,1.64m,10th Nov 02,N/A,Misc
2072,Tom Clancy's Rainbow Six,PS,Red Storm Entertainment,N/A,N/A,N/A,N/A,23rd Nov 99,N/A,Shooter
2073,Ghosts 'n Goblins,NES,Capcom,N/A,N/A,N/A,1.64m,01st Nov 86,N/A,Platform
2074,Wii Play: Motion,Wii,Nintendo,N/A,5.2,N/A,1.64m,13th Jun 11,N/A,Misc
2075,Battlefield 2: Modern Combat,All,Electronic Arts,N/A,N/A,N/A,1.64m,24th Oct 05,23rd Oct 20,Shooter
2076,Tiger Woods PGA Tour 2003,PS2,EA Sports,N/A,N/A,N/A,N/A,27th Oct 02,N/A,Sports
2077,NBA Live 06 (All region sales),PS2,EA Sports,N/A,N/A,N/A,N/A,26th Sep 05,N/A,Sports
2078,Prince of Persia: Warrior Within,PS2,Ubisoft,N/A,N/A,N/A,N/A,30th Nov 04,N/A,Adventure
2079,ESPN NFL 2K5,XB,Sega,N/A,N/A,N/A,N/A,20th Jul 04,N/A,Sports
2080,Mario Party 6,GC,Nintendo,N/A,7.2,N/A,1.63m,06th Dec 04,N/A,Misc
2081,Max Payne 3,X360,Rockstar Games,N/A,N/A,N/A,N/A,15th May 12,08th Feb 18,Shooter
2082,Tiger Woods PGA Tour 2004,PS2,EA Sports,N/A,N/A,N/A,N/A,22nd Sep 03,N/A,Sports
2083,Ape Escape,PS,Sony Computer Entertainment,N/A,9.3,N/A,N/A,31st May 99,16th Sep 18,Platform
2084,NCAA Football 2005,PS2,EA Sports,N/A,N/A,N/A,N/A,15th Jul 04,N/A,Sports
2085,Kinectimals    Read the review,X360,Microsoft Game Studios,7.2,7.5,N/A,N/A,04th Nov 10,N/A,Simulation
2086,Uncharted: Golden Abyss,PSV,Sony Computer Entertainment,N/A,7.9,N/A,N/A,15th Feb 12,N/A,Action
2087,Tony Hawk's American Wasteland (Old all region sales),PS2,Activision,N/A,N/A,N/A,N/A,18th Oct 05,N/A,Sports
2088,Call of Duty: Black Ops,PC,Activision,N/A,8.5,N/A,N/A,09th Nov 10,N/A,Shooter
2089,The Order: 1886,PS4,Sony Computer Entertainment,N/A,6.2,N/A,N/A,20th Feb 15,02nd Jan 18,Shooter
2090,Rock Band    Read the review,PS3,MTV Games,9.1,9.1,N/A,N/A,20th Nov 07,N/A,Misc
2091,Sled Storm,PS,Electronic Arts,N/A,N/A,N/A,N/A,10th Aug 99,N/A,Racing
2092,NFL Street 2,PS2,EA Sports BIG,N/A,N/A,N/A,N/A,22nd Dec 04,N/A,Sports
2093,Yu-Gi-Oh! Duel Monsters,GB,Konami,N/A,N/A,N/A,N/A,16th Dec 98,N/A,Strategy
2094,Baseball,GB,Nintendo,N/A,N/A,N/A,1.61m,01st Aug 89,N/A,Sports
2095,Buzz! The Music Quiz,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,21st Oct 05,N/A,Misc
2096,SpongeBob's Atlantis SquarePantis,DS,THQ,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Adventure
2097,Tom Clancy's Ghost Recon Wildlands,XOne,Ubisoft,N/A,7.7,N/A,N/A,07th Mar 17,01st Apr 18,Shooter
2098,Wolfenstein: The New Order,PS4,Bethesda Softworks,N/A,N/A,N/A,N/A,20th May 14,25th Mar 19,Shooter
2099,Rage,X360,Bethesda Softworks,N/A,7.9,N/A,N/A,04th Oct 11,N/A,Shooter
2100,Madden NFL 15,XOne,EA Sports,N/A,N/A,N/A,N/A,26th Aug 14,04th Jan 18,Sports
2101,Midnight Club 3: DUB Edition (America/Others Sales),PS2,Rockstar Games,N/A,N/A,N/A,N/A,11th Apr 05,N/A,Racing
2102,Lost Planet: Extreme Condition,X360,Capcom,N/A,7.6,N/A,1.60m,12th Jan 07,N/A,Shooter
2103,Pikmin,GC,Nintendo,N/A,8.1,N/A,1.60m,03rd Dec 01,N/A,Strategy
2104,Resident Evil 4,GC,Capcom,N/A,9.6,N/A,1.60m,11th Jan 05,N/A,Action
2105,Sonic Adventure DX: Director's Cut,GC,Sega,N/A,5.4,N/A,1.60m,18th Jun 03,N/A,Platform
2106,Super Mario Strikers,GC,Nintendo,N/A,8.0,N/A,1.60m,05th Dec 05,N/A,Sports
2107,Dragon Quest Monsters 2: Cobi's Journey,GB,Enix,N/A,N/A,N/A,1.60m,15th Sep 01,06th May 18,Role-Playing
2108,Kingdom Hearts: Chain of Memories,GBA,Square Enix,N/A,7.4,N/A,1.60m,07th Dec 04,N/A,Role-Playing
2109,Metroid Fusion,GBA,Nintendo,N/A,9.0,N/A,1.60m,17th Nov 02,N/A,Adventure
2110,F-1 World Grand Prix,N64,Video System,N/A,N/A,N/A,1.60m,31st Jul 98,N/A,Racing
2111,Dragon Quest IV: Chapters of the Chosen    Read the review,DS,Square Enix,8.0,8.1,8.0,1.60m,16th Sep 08,N/A,Role-Playing
2112,Sonic Unleashed,Wii,Sega,N/A,6.7,8.2,1.60m,18th Nov 08,N/A,Platform
2113,Dragon Quest VII: Fragments of the Forgotten Past,3DS,Nintendo,N/A,N/A,N/A,1.60m,16th Sep 16,30th Jan 18,Role-Playing
2114,Kingdom Hearts HD I.5 ReMIX,PS3,Square Enix,N/A,N/A,N/A,1.60m,10th Sep 13,31st Dec 17,Misc
2115,Battlefield: Bad Company,All,Electronic Arts,N/A,N/A,N/A,1.60m,23rd Jun 08,23rd Oct 20,Shooter
2116,Tales of Symphonia,All,Namco,N/A,N/A,N/A,1.60m,13th Jul 04,11th Nov 20,Role-Playing
2117,Bloodstained,Series,Inti Creates,N/A,N/A,N/A,1.60m,24th May 18,08th Feb 21,Platform
2118,River Raid,2600,Activision,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Shooter
2119,Just Cause 2    Read the review,X360,Square Enix,7.8,8.0,N/A,N/A,23rd Mar 10,N/A,Action
2120,L.A. Noire: The Complete Edition,PC,Rockstar Games,N/A,N/A,N/A,1.60m,08th Nov 11,N/A,Adventure
2121,ESPN NBA 2K5,PS2,Sega,N/A,N/A,N/A,N/A,30th Sep 04,N/A,Sports
2122,Sonic Generations,PS3,Sega,N/A,7.3,N/A,N/A,01st Nov 11,N/A,Platform
2123,LEGO Harry Potter: Years 1-4,X360,Warner Bros. Interactive,N/A,7.9,N/A,N/A,29th Jun 10,01st Dec 18,Adventure
2124,Far Cry 2    Read the review,X360,Ubisoft,7.5,8.5,N/A,N/A,21st Oct 08,N/A,Shooter
2125,Soul Blade,PS,Namco,N/A,8.6,N/A,N/A,01st Jan 97,N/A,Fighting
2126,Diddy Kong Racing DS,DS,Nintendo,N/A,5.1,N/A,1.59m,05th Feb 07,N/A,Racing
2127,Kirby: Planet Robobot,3DS,Nintendo,N/A,7.7,N/A,1.59m,10th Jun 16,20th Apr 18,Action
2128,Mario Bros.,2600,Atari,N/A,N/A,N/A,N/A,01st Oct 83,N/A,Platform
2129,Pro Evolution Soccer 2008,PS3,Konami,N/A,7.1,N/A,N/A,12th Mar 08,N/A,Sports
2130,NASCAR 2000,PS,EA Sports,N/A,N/A,N/A,N/A,30th Sep 99,N/A,Racing
2131,FIFA 16,X360,EA Sports,N/A,9.0,N/A,N/A,22nd Sep 15,01st Apr 18,Sports
2132,Dance Dance Revolution: Hottest Party 2,Wii,Konami,N/A,N/A,N/A,N/A,12th Sep 08,N/A,Simulation
2133,Amnesia,Series,Frictional Games,N/A,N/A,N/A,1.58m,08th Sep 10,18th Mar 21,Adventure
2134,Jampack Summer 2K,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,15th May 00,N/A,Misc
2135,Devil May Cry 4,PS3,Capcom,N/A,8.2,8.2,N/A,05th Feb 08,N/A,Action
2136,Spyro 2: Season of Flame,GBA,Vivendi Games,N/A,N/A,N/A,N/A,25th Sep 02,N/A,Platform
2137,Batman: Arkham Knight,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,23rd Jun 15,04th Jan 18,Action
2138,LEGO Pirates of the Caribbean: The Video Game,Wii,Disney Interactive Studios,N/A,7.5,N/A,N/A,10th May 11,N/A,Action
2139,Pro Evolution Soccer 2010,PS2,Konami,N/A,7.2,N/A,N/A,10th Nov 09,N/A,Sports
