Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre
8232,How to Train Your Dragon 2,3DS,Little Orbit,N/A,N/A,N/A,N/A,10th Jun 14,03rd Feb 18,Action-Adventure
8233,Bratz Ponyz,DS,Game Factory,N/A,N/A,N/A,N/A,30th Jul 07,N/A,Adventure
8234,Guitar Hero: Van Halen,Wii,Activision,N/A,5.0,N/A,N/A,22nd Dec 09,N/A,Misc
8235,Arcade Hits: Frisky Tom,PS,Hamster Corporation,N/A,N/A,N/A,N/A,25th Jul 02,N/A,Action
8236,Medieval Moves: Deadmund's Quest,PS3,Sony Computer Entertainment,N/A,7.0,N/A,N/A,15th Nov 11,N/A,Action
8237,Shrek the Third,Wii,Activision,N/A,N/A,N/A,N/A,15th May 07,N/A,Action
8238,SAW,X360,Konami,N/A,6.2,N/A,N/A,06th Oct 09,N/A,Action
8239,Harry Potter and the Sorcerer's Stone,PS2,Electronic Arts,N/A,N/A,N/A,N/A,09th Dec 03,N/A,Action
8240,Kung Zhu,DS,Activision,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Action
8241,Unreal Championship 2: The Liandri Conflict,XB,Midway Games,N/A,N/A,N/A,N/A,18th Apr 05,N/A,Shooter
8242,Kung Fu Chaos,XB,Microsoft Game Studios,N/A,7.0,N/A,N/A,24th Feb 03,N/A,Fighting
8243,Ben 10 Ultimate Alien: Cosmic Destruction,Wii,D3 Publisher,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Platform
8244,Transformers: Dark of the Moon,X360,Activision,N/A,6.5,N/A,N/A,14th Jun 11,N/A,Action
8245,Godzilla: Domination!,GBA,Atari,N/A,4.7,N/A,N/A,11th Nov 02,N/A,Fighting
8246,The Heavy Rain and Beyond: Two Souls Collection,PS4,Sony Computer Entertainment,N/A,N/A,N/A,N/A,01st Mar 16,20th Apr 18,Action
8247,El Shaddai: Ascension of the Metatron,PS3,Ignition Entertainment,N/A,8.0,N/A,N/A,16th Aug 11,N/A,Action
8248,Operation Flashpoint: Red River,X360,Codemasters,N/A,7.0,N/A,N/A,07th Jun 11,N/A,Shooter
8249,Half Dead,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,15th Feb 19,Action-Adventure
8250,Famista '92,NES,Namco,N/A,N/A,N/A,N/A,20th Dec 91,N/A,Sports
8251,Tales of the World: Radiant Mythology 3,PSP,Namco Bandai,N/A,N/A,N/A,N/A,10th Feb 11,N/A,Role-Playing
8252,Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,Sammy Corporation,N/A,N/A,N/A,N/A,19th Dec 02,N/A,Misc
8253,Jackass the Game,PS2,Red Mile Entertainment,N/A,N/A,N/A,N/A,24th Sep 07,N/A,Action
8254,Lord of Darkness,SNES,KOEI,N/A,N/A,N/A,N/A,01st Jan 94,N/A,Strategy
8255,Rocket Power: Beach Bandits,GBA,THQ,N/A,N/A,N/A,N/A,19th Oct 02,N/A,Platform
8256,Hannah Montana: Spotlight World Tour,PS2,Disney Interactive Studios,N/A,N/A,N/A,N/A,07th Aug 08,N/A,Action
8257,Carol Vorderman's Sudoku,PS2,Eidos Interactive,N/A,7.4,N/A,N/A,06th Mar 07,N/A,Puzzle
8258,MX SuperFly featuring Ricky Carmichael,PS2,THQ,N/A,N/A,N/A,N/A,17th Jun 02,N/A,Racing
8259,Cake Mania 2: Jill's Next Adventure!,DS,Majesco,N/A,N/A,N/A,N/A,24th Jun 08,N/A,Puzzle
8260,Surf's Up,DS,Ubisoft,N/A,N/A,N/A,N/A,30th May 07,N/A,Sports
8261,Incitement 3,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,15th Feb 19,Role-Playing
8262,Batman: The Brave and the Bold the Videogame,Wii,Warner Bros. Interactive,N/A,7.5,N/A,N/A,07th Sep 10,N/A,Action
8263,Syphon Filter: Dark Mirror,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,18th Sep 07,N/A,Shooter
8264,Just Dance 2015,PS3,Ubisoft,N/A,N/A,N/A,N/A,21st Oct 14,03rd Apr 18,Music
8265,Conflict: Desert Storm II - Back to Bagdhad,XB,Gotham Games,N/A,N/A,N/A,N/A,04th Oct 03,N/A,Shooter
8266,Dead to Rights: Retribution,PS3,Namco Bandai,N/A,6.0,N/A,N/A,27th Apr 10,N/A,Shooter
8267,Mission: Impossible - Operation Surma,PS2,Atari,N/A,N/A,N/A,N/A,08th Dec 03,N/A,Action
8268,MLB 07: The Show,PSP,Sony Computer Entertainment,N/A,8.1,N/A,N/A,27th Feb 07,N/A,Sports
8269,Madballs in Babo:Invasion,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,N/A,Action
8270,Pitfall: The Mayan Adventure,GBA,Majesco,N/A,N/A,N/A,N/A,10th Jun 01,N/A,Platform
8271,Driver: Parallel Lines,PS2,Atari,N/A,N/A,N/A,N/A,14th Mar 06,N/A,Racing
8272,Trivial Pursuit,PS3,Electronic Arts,N/A,N/A,N/A,N/A,10th Mar 09,N/A,Misc
8273,The Urbz: Sims In the City (US weekly sales),DS,Electronic Arts,N/A,N/A,N/A,N/A,17th Nov 04,N/A,Simulation
8274,Oxenfree,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Adventure
8275,Skylanders Imaginators,PS3,Activision,N/A,N/A,N/A,N/A,16th Oct 16,30th Mar 18,Platform
8276,Mega Man ZX,DS,Capcom,N/A,8.1,N/A,N/A,12th Sep 06,N/A,Platform
8277,Retro City Rampage,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,N/A,Misc
8278,Little Nightmares,PC,Namco Bandai Games,N/A,8.6,N/A,0.28m,28th Apr 17,20th Feb 19,Platform
8279,Backyard Wrestling 2: There Goes the Neighborhood,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,16th Nov 04,N/A,Fighting
8280,HellAngel,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Action
8281,Disney's Treasure Planet,GBA,Disney Interactive Studios,N/A,6.3,N/A,N/A,31st Oct 02,N/A,Action
8282,Dead or Alive,PS,Tecmo,N/A,8.3,N/A,N/A,31st Mar 98,N/A,Fighting
8283,Cabela's Big Game Hunter 2012,X360,Activision,N/A,N/A,N/A,N/A,27th Sep 11,N/A,Sports
8284,Need for Speed: Most Wanted (2012),WiiU,Electronic Arts,N/A,8.4,N/A,N/A,19th Mar 13,19th Dec 18,Racing
8285,Thief,X360,Square Enix,N/A,N/A,N/A,N/A,25th Feb 14,04th Jan 18,Action
8286,Wild ARMs 5,PS2,Xseed Games,N/A,7.5,N/A,N/A,28th Aug 07,N/A,Role-Playing
8287,Just Dance 2017,X360,Ubisoft,N/A,N/A,N/A,N/A,25th Oct 16,06th Apr 18,Music
8288,Tom and Jerry Tales,DS,Warner Bros. Interactive,N/A,N/A,N/A,N/A,07th Nov 06,N/A,Platform
8289,Need for Speed: Most Wanted,PC,Electronic Arts,N/A,N/A,N/A,N/A,15th Nov 05,N/A,Racing
8290,NFL Blitz 20-02,PS2,Midway Games,N/A,N/A,N/A,N/A,06th Feb 02,N/A,Sports
8291,Xenosaga Episode II: Jenseits von Gut und Böse,PS2,Namco,N/A,7.3,N/A,0.28m,15th Feb 05,N/A,Role-Playing
8292,Mega Man 7,SNES,Capcom,N/A,N/A,N/A,N/A,23rd Mar 95,N/A,Platform
8293,Sword of Mana,GBA,Nintendo,N/A,N/A,N/A,0.28m,01st Dec 03,N/A,Role-Playing
8294,Okami,Wii,Capcom,N/A,9.0,9.6,0.28m,15th Apr 08,N/A,Adventure
8295,We Ski & Snowboard,Wii,Namco Bandai,N/A,N/A,N/A,0.28m,03rd Mar 09,N/A,Sports
8296,Bayonetta 2,WiiU,Nintendo,N/A,9.3,N/A,0.28m,24th Oct 14,20th Mar 18,Action
8297,Persona 4 Arena Ultimax,All,Atlus,N/A,N/A,N/A,0.28m,28th Nov 13,18th Feb 21,Fighting
8298,Shrek: Ogres & Dronkeys,DS,Activision,N/A,N/A,N/A,N/A,05th Nov 07,N/A,Simulation
8299,NCAA March Madness 2005,XB,EA Sports,N/A,N/A,N/A,N/A,17th Nov 04,N/A,Sports
8300,Yu-Gi-Oh! World Championship 2008,DS,Konami,N/A,N/A,N/A,N/A,04th Dec 07,N/A,Strategy
8301,Angry Birds: Star Wars,X360,Activision,N/A,N/A,N/A,N/A,29th Oct 13,16th Mar 18,Puzzle
8302,Lost Planet 3,PC,Capcom,N/A,N/A,N/A,0.28m,27th Aug 13,31st Oct 18,Shooter
8303,Guitar Hero: Van Halen,PS3,Activision,N/A,6.2,N/A,N/A,22nd Dec 09,N/A,Misc
8304,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",GC,Buena Vista,N/A,N/A,N/A,N/A,14th Nov 05,N/A,Adventure
8305,NBA In The Zone,PS,Konami,N/A,N/A,N/A,N/A,14th Dec 95,N/A,Sports
8306,PIGMENTUM,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Action
8307,Battleborn,XOne,2K Games,N/A,N/A,N/A,N/A,03rd May 16,N/A,Shooter
8308,Patapon 3,PSP,Sony Computer Entertainment,N/A,7.4,N/A,N/A,12th Apr 11,N/A,Platform
8309,Corvette,GBA,TDK Mediactive,N/A,4.9,N/A,N/A,11th Nov 03,N/A,Racing
8310,Spintires: MudRunner,PS4,Focus Home Interactive,N/A,N/A,N/A,N/A,31st Oct 17,30th May 18,Simulation
8311,F1 ROC: Race of Champions,SNES,Seta Corporation,N/A,N/A,N/A,N/A,01st Mar 92,N/A,Sports
8312,Curious George,All,Namco,N/A,N/A,N/A,0.28m,01st Feb 06,21st Nov 20,Platform
8313,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GC,THQ,N/A,N/A,N/A,N/A,13th Sep 04,N/A,Adventure
8314,Silent Hill 2: Restless Dreams,XB,Konami,N/A,N/A,N/A,N/A,20th Dec 01,N/A,Action
8315,Pid,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Platform
8316,Monopoly Streets,X360,Electronic Arts,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
8317,Soul Nomad & the World Eaters,PS2,NIS America,N/A,N/A,N/A,N/A,25th Sep 07,N/A,Role-Playing
8318,Bass Strike,PS2,THQ,N/A,N/A,N/A,N/A,26th Sep 01,N/A,Sports
8319,NHL Hitz 20-03,PS2,Midway Games,N/A,N/A,N/A,N/A,16th Sep 02,N/A,Sports
8320,Lego Star Wars: The Force Awakens,3DS,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,28th Jun 16,31st Mar 18,Action-Adventure
8321,Darksiders    Read the review,PS3,THQ,8.2,7.8,8.5,N/A,05th Jan 10,N/A,Action
8322,Pac-Man Fever,GC,Namco,N/A,5.1,N/A,N/A,03rd Sep 02,N/A,Misc
8323,SimCity 4,PC,Electronic Arts,N/A,8.7,N/A,N/A,12th Jan 03,N/A,Simulation
8324,Onechanbara Z2: Chaos,PS4,NIS America,N/A,N/A,N/A,N/A,21st Jul 15,30th May 18,Action
8325,Shadow Warrior Classic Redux,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Shooter
8326,CSI: Deadly Intent,Wii,Ubisoft,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Adventure
8327,Real Pool,PS2,Infogrames,N/A,N/A,N/A,N/A,06th Nov 00,N/A,Sports
8328,EyePet,PSP,Sony Computer Entertainment,N/A,4.9,N/A,N/A,02nd Nov 10,N/A,Simulation
8329,The Walking Dead - The Telltale Series: A New Frontier,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Adventure
8330,Mister Mosquito,PS2,Eidos Interactive,N/A,6.6,N/A,N/A,12th Mar 02,N/A,Shooter
8331,Kakyuusei,SAT,Elf,N/A,N/A,N/A,N/A,25th Apr 97,N/A,Strategy
8332,Rugby World Cup 2011,X360,505 Games,N/A,4.8,N/A,N/A,06th Sep 11,N/A,Sports
8333,Virtua Fighter 5 Online    Read the review,X360,Sega,8.7,9.2,N/A,N/A,30th Oct 07,N/A,Fighting
8334,Wappy Dog,DS,Activision,N/A,N/A,N/A,N/A,08th Nov 11,N/A,Simulation
8335,Civilization II,PS,Activision,N/A,8.2,N/A,N/A,20th Jan 98,N/A,Strategy
8336,Secret of Mana,PS4,Square Enix,N/A,N/A,N/A,N/A,15th Feb 18,26th Feb 18,Role-Playing
8337,Rory McIlroy PGA Tour,XOne,Electronic Arts,N/A,N/A,N/A,N/A,14th Jul 15,24th May 18,Sports
8338,The Warriors,PSP,Rockstar Games,N/A,8.1,N/A,N/A,12th Feb 07,N/A,Action
8339,Gundam Musou Special,PS2,Namco Bandai,N/A,N/A,N/A,N/A,28th Feb 08,N/A,Action
8340,Madagascar,XB,Activision,N/A,6.8,N/A,N/A,24th May 05,N/A,Platform
8341,Indiana Jones and the Staff of Kings,PS2,LucasArts,N/A,N/A,N/A,N/A,09th Jun 09,N/A,Action
8342,F-1 Grand Prix,SNES,Video System,N/A,N/A,N/A,N/A,28th Apr 92,N/A,Racing
8343,ExciteBots: Trick Racing    Read the review,Wii,Nintendo,8.5,7.7,N/A,N/A,20th Apr 09,N/A,Racing
8344,Atonement 2: Ruptured by Despair,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Role-Playing
8345,The Binding of Isaac: Afterbirth+,NS,Nicalis,N/A,9.0,N/A,N/A,17th Mar 17,18th Jan 18,Action
8346,SimCity 2000,SAT,Maxis,N/A,N/A,N/A,N/A,01st Jan 95,N/A,Simulation
8347,Deer Hunter,PS2,Atari,N/A,N/A,N/A,N/A,22nd Dec 03,N/A,Sports
8348,Avatar: The Last Airbender,Wii,THQ,N/A,N/A,N/A,N/A,13th Nov 06,N/A,Adventure
8349,Pokémon Box: Ruby and Sapphire,GC,Nintendo,N/A,N/A,N/A,N/A,12th Sep 04,N/A,Misc
8350,Puyo Puyo! 15th Anniversary,DS,Sega,N/A,N/A,N/A,N/A,14th Dec 06,N/A,Puzzle
8351,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,Konami,N/A,N/A,N/A,N/A,23rd Jul 98,N/A,Role-Playing
8352,Dave Mirra Freestyle BMX 2,GC,Acclaim Entertainment,N/A,N/A,N/A,N/A,17th Nov 01,N/A,Sports
8353,Gundam Versus,PS4,Namco Bandai Games,N/A,7.3,N/A,N/A,29th Sep 17,12th Jan 18,Action
8354,Warpath: Jurassic Park,PS,Electronic Arts,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Fighting
8355,Tak and the Guardians of Gross,PS2,THQ,N/A,N/A,N/A,N/A,13th Oct 08,N/A,Action
8356,True Crime: New York City,XB,Activision,N/A,N/A,N/A,N/A,15th Nov 05,N/A,Action
8357,SD Gundam G Generation: Cross Drive,DS,Namco Bandai,N/A,N/A,N/A,0.28m,09th Aug 07,N/A,Strategy
8358,Domina,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Action
8359,Ice Age: Dawn of the Dinosaurs    Read the review,Wii,Activision,6.9,7.2,N/A,N/A,30th Jun 09,N/A,Platform
8360,Summer Heat Beach Volleyball,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,01st Jul 03,N/A,Sports
8361,NCAA Basketball 09,PS2,EA Sports,N/A,N/A,N/A,N/A,17th Nov 08,N/A,Sports
8362,Etrian Mystery Dungeon,3DS,Atlus,N/A,7.6,N/A,N/A,07th Apr 15,26th Jul 18,Role-Playing
8363,Power Pro Kun Pocket 3,GBA,Konami,N/A,N/A,N/A,N/A,21st Mar 01,N/A,Sports
8364,Myst III: Exile,PS2,Ubisoft,N/A,N/A,N/A,N/A,22nd Sep 02,N/A,Adventure
8365,Castlevania: Aria of Sorrow,GBA,Konami,N/A,8.8,N/A,N/A,06th May 03,N/A,Platform
8366,Omerta - City of Gangsters,PC,Unknown,N/A,N/A,N/A,0.28m,N/A,16th Feb 19,Simulation
8367,Need for Speed: The Run,Wii,Electronic Arts,N/A,N/A,N/A,N/A,15th Nov 11,N/A,Racing
8368,Mass Effect 3,WiiU,Electronic Arts,N/A,9.2,N/A,N/A,18th Nov 12,09th Jan 18,Role-Playing
8369,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,Bandai,N/A,N/A,N/A,N/A,20th Sep 96,N/A,Shooter
8370,Dragon Ball: Xenoverse,X360,Namco Bandai Games,N/A,N/A,N/A,N/A,24th Feb 15,11th Sep 18,Fighting
8371,Armored Core: Project Phantasma,PS,ASCII Entertainment,N/A,7.2,N/A,N/A,30th Sep 98,N/A,Simulation
8372,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,Nintendo,N/A,N/A,N/A,N/A,28th Jan 00,N/A,Platform
8373,FIFA 07 Soccer,X360,EA Sports,N/A,7.1,N/A,N/A,01st Nov 06,N/A,Sports
8374,Kobitodzukan: Kobito Kansatsu Set,3DS,Nippon Columbia,N/A,N/A,N/A,N/A,26th Jul 12,02nd Apr 18,Misc
8375,Over the Hedge,DS,Activision,N/A,7.1,N/A,N/A,05th May 06,N/A,Platform
8376,Rhythm Thief & the Emperor's Treasure,3DS,Sega,N/A,7.5,N/A,N/A,10th Jul 12,N/A,Misc
8377,Siren: Blood Curse,PS3,Sony Computer Entertainment,N/A,8.3,N/A,N/A,24th Jul 08,16th Sep 18,Action-Adventure
8378,Nichibutsu Arcade Classics,SNES,Nichibutsu,N/A,N/A,N/A,N/A,26th May 95,N/A,Misc
8379,Castle Story,PC,Zono Incorporated,N/A,N/A,N/A,0.28m,31st Dec 20,N/A,Misc
8380,Trouble In The Manor,PC,Unknown,N/A,N/A,N/A,0.27m,N/A,16th Feb 19,Action
8381,Hot Wheels: Track Attack,DS,THQ,N/A,N/A,N/A,N/A,23rd Nov 10,N/A,Racing
8382,Cabela's Trophy Bucks,PS2,Activision,N/A,N/A,N/A,N/A,19th Sep 07,N/A,Sports
8383,Pro Evolution Soccer 2017,PS3,Konami Digital Entertainment,N/A,N/A,N/A,N/A,13th Sep 16,14th Apr 18,Sports
8384,Pinkalicious,DS,GameMill,N/A,N/A,N/A,N/A,29th Mar 11,N/A,Misc
8385,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,Nintendo,N/A,N/A,N/A,N/A,17th May 07,N/A,Misc
8386,Q-Ball: Billiards Master,PS2,Take-Two Interactive,N/A,N/A,N/A,N/A,29th Feb 00,N/A,Sports
8387,Mr. Do!,2600,Coleco,N/A,N/A,N/A,N/A,01st Jan 83,N/A,Action
8388,Tao Feng: Fist of the Lotus,XB,Microsoft Game Studios,N/A,N/A,N/A,N/A,18th Mar 03,N/A,Fighting
8389,Tomb Raider: Legend (Weekly American and JP sales),X360,Eidos Interactive,N/A,N/A,N/A,N/A,11th Apr 06,N/A,Action
8390,Assassin's Creed The Ezio Collection,XOne,Ubisoft,N/A,N/A,N/A,N/A,15th Nov 16,N/A,Action
8391,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,Tomy Corporation,N/A,N/A,N/A,N/A,20th Dec 96,N/A,Fighting
8392,Dragon Ball Z: Budokai 2,GC,Atari,N/A,N/A,N/A,N/A,15th Dec 04,N/A,Fighting
8393,LEGO The Hobbit,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,08th Apr 14,15th Mar 18,Action-Adventure
8394,Sengoku Basara 4,PS3,Capcom,N/A,N/A,N/A,N/A,23rd Jan 14,19th Oct 18,Misc
8395,NBA Live 14,PS4,EA Sports,N/A,N/A,N/A,N/A,15th Nov 13,19th Oct 18,Sports
8396,iCarly 2: iJoin The Click!,DS,Activision,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Adventure
8397,Motocross Maniacs Advance,GBA,Konami,N/A,N/A,N/A,N/A,21st Mar 02,N/A,Racing
8398,Metal Gear Solid V: Ground Zeroes,XOne,Konami Digital Entertainment,N/A,7.7,N/A,N/A,18th Mar 14,22nd Mar 18,Action-Adventure
8399,Pro Evolution Soccer 2013,PSP,Konami Digital Entertainment,N/A,N/A,N/A,N/A,06th Nov 12,12th Jan 18,Sports
8400,Dynasty Warriors,PS,KOEI,N/A,N/A,N/A,N/A,30th Jun 97,31st Dec 17,Action
8401,M&M's Blast!,GBA,Majesco,N/A,N/A,N/A,N/A,01st Dec 01,N/A,Puzzle
8402,Remington Super Slam Hunting: Africa,Wii,Mastiff,N/A,N/A,N/A,N/A,09th Nov 10,N/A,Sports
8403,Final Fantasy X International,PS2,Square Enix,N/A,N/A,N/A,N/A,19th Feb 04,N/A,Role-Playing
8404,Tiny Toon Adventures: Plucky's Big Adventure,PS,Conspiracy Entertainment,N/A,N/A,N/A,N/A,02nd Oct 01,N/A,Action
8405,NHL Hitz 20-02,XB,Midway Games,N/A,N/A,N/A,N/A,14th Nov 01,N/A,Sports
8406,Indy 500,2600,Atari,N/A,N/A,N/A,N/A,01st Oct 77,N/A,Racing
8407,Dead Rising 2: Off the Record,X360,Capcom,N/A,7.6,N/A,N/A,11th Oct 11,N/A,Action
8408,Sly Cooper: Thieves in Time,PSV,Sony Computer Entertainment America,N/A,N/A,N/A,N/A,05th Feb 13,05th Jan 18,Misc
8409,Trivial Pursuit,PS2,Electronic Arts,N/A,N/A,N/A,N/A,10th Mar 09,N/A,Misc
8410,Evil Dead: Hail to the King,PS,THQ,N/A,N/A,N/A,N/A,04th Dec 00,N/A,Adventure
8411,Dragon Ball GT: Final Bout,PS,Bandai,N/A,N/A,N/A,N/A,31st Jul 97,N/A,Fighting
8412,Burstrick: Wake Boarding!!,PS,Natsume,N/A,N/A,N/A,N/A,28th Feb 01,N/A,Sports
8413,Dave Mirra Freestyle BMX: Maximum Remix,PS,Acclaim Entertainment,N/A,N/A,N/A,N/A,21st May 01,N/A,Sports
8414,GRID 2    Read the review,X360,Codemasters,8.3,N/A,N/A,N/A,28th May 13,N/A,Misc
8415,Family Guy: Back to the Multiverse,PS3,Activision,N/A,N/A,N/A,N/A,20th Nov 12,19th Oct 18,Action-Adventure
8416,Batman - The Telltale Series,PC,Unknown,N/A,N/A,N/A,0.27m,N/A,17th Feb 19,Adventure
8417,Cat Goes Platform,PC,Unknown,N/A,N/A,N/A,0.27m,N/A,17th Feb 19,Platform
8418,Game of Thrones,PC,Atlus,N/A,N/A,N/A,0.27m,15th May 12,N/A,Role-Playing
8419,Create,Wii,Electronic Arts,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Misc
8420,Bravo Team,PS4,Sony Interactive Entertainment,N/A,N/A,N/A,N/A,06th Mar 18,11th Sep 18,Shooter
8421,Batman: Arkham Origins Blackgate,3DS,Warner Bros. Interactive Entertainment,N/A,7.0,N/A,N/A,25th Oct 13,10th Dec 18,Action-Adventure
8422,Lightning Returns: Final Fantasy XIII,X360,Square Enix,N/A,N/A,N/A,N/A,11th Feb 14,N/A,Misc
8423,Iron Man 2,X360,Sega,N/A,5.1,N/A,N/A,04th May 10,N/A,Action
8424,Beamrider,2600,Activision,N/A,N/A,N/A,N/A,24th Jan 84,N/A,Shooter
8425,Etrian Odyssey V: Beyond the Myth,3DS,Atlus,N/A,7.9,N/A,N/A,17th Oct 17,15th Jan 18,Role-Playing
8426,Athens 2004,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,14th Jul 04,N/A,Sports
8427,Gunship,PS,Microprose,N/A,N/A,N/A,N/A,03rd Jul 96,N/A,Simulation
8428,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,Konami,N/A,N/A,N/A,N/A,17th Sep 09,N/A,Sports
8429,Pro Race Driver,PS2,Codemasters,N/A,N/A,N/A,N/A,06th Dec 02,N/A,Racing
8430,Sydney 2000,PS,Eidos Interactive,N/A,N/A,N/A,N/A,31st Jul 00,N/A,Sports
8431,Transformers: Cybertron Adventures,Wii,Activision,N/A,3.7,N/A,N/A,22nd Jun 10,N/A,Action
8432,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,Namco,N/A,8.2,N/A,N/A,16th Nov 04,N/A,Role-Playing
8433,Shadows of the Damned,PS3,Electronic Arts,N/A,7.9,N/A,N/A,21st Jun 11,N/A,Action
8434,Rapala Pro Bass Fishing 2010,PS3,Activision,N/A,N/A,N/A,N/A,28th Sep 10,N/A,Sports
8435,Bishoujo Senshi Sailormoon R,SNES,Bandai,N/A,N/A,N/A,N/A,29th Dec 93,N/A,Fighting
8436,Angry Birds: Star Wars,Wii,Activision,N/A,N/A,N/A,N/A,29th Oct 13,16th Mar 18,Puzzle
8437,Slam Dunk: Yonkyo Taiketsu!!,SNES,Bandai,N/A,N/A,N/A,N/A,26th Mar 94,N/A,Sports
8438,The Cave,PC,Sega,N/A,N/A,N/A,0.27m,23rd Jan 13,N/A,Misc
8439,Pac-Pix,DS,Namco,N/A,6.8,N/A,N/A,26th Apr 05,N/A,Puzzle
8440,Rocky: Legends,PS2,Ubisoft,N/A,N/A,N/A,N/A,28th Sep 04,N/A,Action
8441,NickToons Racing,GBA,Infogrames,N/A,N/A,N/A,N/A,14th Jun 02,N/A,Racing
8442,NASCAR 2011: The Game,PS3,Activision,N/A,6.0,N/A,N/A,29th Mar 11,N/A,Racing
8443,Bridge,2600,Activision,N/A,N/A,N/A,N/A,01st Dec 80,N/A,Misc
8444,Flag Capture,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 78,N/A,Action
8445,Monopoly,DS,Electronic Arts,N/A,N/A,N/A,N/A,26th Oct 10,N/A,Misc
8446,Final Fantasy XI: Ultimate Collection,X360,Square Enix,N/A,N/A,N/A,N/A,10th Nov 09,N/A,Role-Playing
8447,Wipeout 2,X360,Activision,N/A,N/A,N/A,N/A,11th Oct 11,N/A,Misc
8448,G-Force,PS2,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Jul 09,N/A,Action
8449,The Club,X360,Sega,N/A,7.5,N/A,N/A,19th Feb 08,N/A,Shooter
8450,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,Namco Bandai,N/A,N/A,N/A,N/A,19th Jun 09,N/A,Adventure
8451,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,ChunSoft,N/A,N/A,N/A,N/A,22nd Nov 96,N/A,Role-Playing
8452,NHL 07,X360,EA Sports,N/A,8.0,N/A,N/A,12th Sep 06,N/A,Sports
8453,NHL 2K11,Wii,2K Sports,N/A,6.3,N/A,N/A,24th Aug 10,N/A,Sports
8454,Wave Rally,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,26th Nov 01,N/A,Racing
8455,Over the Hedge,GBA,Activision,N/A,N/A,N/A,N/A,05th May 06,N/A,Platform
8456,Disney's Chicken Little,GC,Buena Vista,N/A,7.0,N/A,N/A,20th Oct 05,N/A,Platform
8457,Brain Age: Concentration Training,3DS,Nintendo,N/A,7.5,N/A,N/A,10th Feb 13,30th Aug 18,Misc
8458,Ty the Tasmanian Tiger,GC,Electronic Arts,N/A,7.1,N/A,N/A,10th Sep 02,N/A,Platform
8459,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,Konami,N/A,N/A,N/A,N/A,04th Nov 03,N/A,Role-Playing
8460,WWE Road to WrestleMania X8,GBA,THQ,N/A,N/A,N/A,N/A,23rd Oct 02,N/A,Fighting
8461,Medarot 3: Kabuto / Kuwagata Version,GB,Imagineer,N/A,N/A,N/A,N/A,23rd Jul 00,N/A,Role-Playing
8462,Tiger Woods PGA Tour 07,PSP,EA Sports,N/A,7.6,N/A,N/A,10th Oct 06,N/A,Sports
8463,NASCAR 06: Total Team Control,XB,EA Sports,N/A,N/A,N/A,N/A,30th Aug 05,N/A,Racing
8464,BloodRayne 2,PS2,Majesco,N/A,N/A,N/A,N/A,12th Oct 04,N/A,Shooter
