Pos,Game,Console,Publisher,VGChartz Score,Critic Score,User Score,Total Shipped,Release Date,Last Update,Genre 
6182,Transformers: Dark of the Moon - Autobots/Decepticons,DS,Activision,N/A,N/A,N/A,N/A,14th Jun 11,N/A,Action
6183,Yu-Gi-Oh! Capsule Monster Coliseum,PS2,Konami,N/A,N/A,N/A,N/A,26th Oct 04,N/A,Misc
6184,Dragon Ball FighterZ,PC,Namco Bandai Games,N/A,N/A,N/A,0.44m,26th Jan 18,02nd Apr 18,Fighting
6185,Major League Baseball 2K6,PS2,2K Sports,N/A,7.3,N/A,N/A,03rd Apr 06,N/A,Sports
6186,Jampack Volume 13 (RP-M),PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,18th Oct 05,N/A,Misc
6187,World Soccer Winning Eleven 9,XB,Konami,N/A,N/A,N/A,N/A,07th Feb 06,N/A,Sports
6188,NBA Live 2000,N64,EA Sports,N/A,N/A,N/A,N/A,31st Oct 99,N/A,Sports
6189,"SpongeBob SquarePants: Lights, Camera, Pants!",PS2,THQ,N/A,N/A,N/A,N/A,21st Oct 05,N/A,Misc
6190,Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,Konami,N/A,N/A,N/A,N/A,19th Oct 04,N/A,Action
6191,Ninja Gaiden 3,PS3,Tecmo Koei,N/A,N/A,N/A,N/A,20th Mar 12,24th Apr 18,Action
6192,The Thing,PS2,VU Games,N/A,N/A,N/A,N/A,19th Aug 02,N/A,Adventure
6193,Shin Megami Tensei: Devil Survivor Overclocked,3DS,Atlus,N/A,7.6,N/A,N/A,23rd Aug 11,14th Jan 18,Role-Playing
6194,Van Helsing,PS2,VU Games,N/A,N/A,N/A,N/A,06th May 04,N/A,Action
6195,X-Men Legends II: Rise of Apocalypse,XB,Activision,N/A,8.3,N/A,N/A,20th Sep 05,N/A,Role-Playing
6196,Transformers: Fall of Cybertron,X360,Activision,N/A,N/A,N/A,N/A,21st Aug 12,N/A,Action
6197,Sonic & Sega All-Stars Racing Transformed,PSV,Sega,N/A,N/A,N/A,N/A,18th Dec 12,28th Jan 18,Racing
6198,Transformers: Revenge of the Fallen -- Autobots,DS,Activision,N/A,N/A,N/A,N/A,23rd Jun 09,N/A,Action
6199,Deadpool,X360,Activision,N/A,N/A,N/A,N/A,25th Jun 13,10th Oct 18,Action
6200,Spawn: Armageddon,PS2,Namco,N/A,N/A,N/A,N/A,21st Nov 03,N/A,Action
6201,Lego Batman 3: Beyond Gotham,XOne,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,11th Nov 14,01st Dec 18,Action
6202,The Godfather (US sales),XB,Electronic Arts,N/A,N/A,N/A,N/A,21st Mar 06,N/A,Action
6203,World Stadium EX,PS,Namco,N/A,N/A,N/A,N/A,26th Jul 96,N/A,Sports
6204,Tiger Woods PGA Tour 2003,XB,EA Sports,N/A,N/A,N/A,N/A,27th Oct 02,N/A,Sports
6205,Tony Hawk's Proving Ground,PS3,Activision,N/A,N/A,N/A,N/A,15th Oct 07,N/A,Sports
6206,Battlefield 2: Modern Combat,PS2,Electronic Arts,N/A,7.6,N/A,N/A,24th Oct 05,N/A,Shooter
6207,Sleeping Dogs: Definitive Edition,PS4,Square Enix,N/A,N/A,N/A,N/A,14th Oct 14,01st May 18,Action
6208,Petz: Catz 2,Wii,Ubisoft,N/A,N/A,N/A,N/A,14th Nov 07,N/A,Simulation
6209,50 Cent: Bulletproof,XB,Vivendi Games,N/A,N/A,N/A,N/A,17th Nov 05,N/A,Action
6210,Densetsu no Stafi 2,GBA,Nintendo,N/A,N/A,N/A,N/A,05th Sep 03,N/A,Platform
6211,Dance Dance Revolution: Hottest Party 3,Wii,Konami,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Simulation
6212,Independence Day,PS,Fox Interactive,N/A,N/A,N/A,N/A,28th Feb 97,N/A,Shooter
6213,Skylanders SWAP Force,PS4,Activision,N/A,N/A,N/A,N/A,15th Nov 13,N/A,Misc
6214,Hey! Pikmin,3DS,Nintendo,N/A,6.8,N/A,N/A,28th Jul 17,03rd Feb 18,Platform
6215,Chocobo Racing,PS,Square EA,N/A,5.4,N/A,N/A,31st Jul 99,N/A,Racing
6216,LEGO Star Wars II: The Original Trilogy,XB,LucasArts,N/A,8.3,N/A,N/A,12th Sep 06,N/A,Action
6217,Viking: Battle for Asgard,X360,Sega,N/A,6.2,N/A,N/A,25th Mar 08,N/A,Action
6218,Metal Gear Solid HD Collection,PSV,Konami Digital Entertainment,N/A,N/A,N/A,N/A,12th Jun 12,19th Mar 18,Action
6219,EA Sports UFC 3,XOne,EA Sports,N/A,N/A,N/A,N/A,02nd Feb 18,11th Feb 18,Sports
6220,Gundam SEED: Federation vs. Z.A.F.T.,PS2,Bandai,N/A,N/A,N/A,N/A,17th Nov 05,N/A,Shooter
6221,The Legend of Spyro: Dawn of the Dragon,PS3,Vivendi Games,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Platform
6222,Family Fest Presents Circus Games,Wii,Ubisoft,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Misc
6223,Ms. Pac-Man Maze Madness,PS,Namco,N/A,N/A,N/A,N/A,08th Sep 00,N/A,Puzzle
6224,Pro Evolution Soccer 2016,PS3,Konami Digital Entertainment,N/A,N/A,N/A,N/A,15th Sep 15,14th Apr 18,Sports
6225,Blood Omen: Legacy of Kain,PS,Crystal Dynamics,N/A,7.8,N/A,N/A,14th Nov 96,N/A,Role-Playing
6226,The Urbz: Sims in the City (all regions sales),DS,Electronic Arts,N/A,N/A,N/A,N/A,17th Nov 04,N/A,Simulation
6227,Super Bomberman 4,SNES,Hudson Soft,N/A,N/A,N/A,N/A,26th Apr 96,N/A,Puzzle
6228,G-Force,Wii,Disney Interactive Studios,N/A,7.5,N/A,N/A,21st Jul 09,N/A,Action
6229,Star Fox: Zero,WiiU,Nintendo,N/A,6.7,N/A,N/A,22nd Apr 16,18th Nov 18,Shooter
6230,Duke Nukem 64,N64,GT Interactive,N/A,N/A,N/A,N/A,31st Oct 97,N/A,Shooter
6231,Bomberman II,NES,Hudson Soft,N/A,N/A,N/A,N/A,01st Jan 92,N/A,Puzzle
6232,Infinite Undiscovery,X360,Square Enix,N/A,6.8,N/A,0.44m,02nd Sep 08,N/A,Role-Playing
6233,Mobile Suit Gundam: Gundam vs. Gundam,PSP,Namco Bandai,N/A,N/A,N/A,0.44m,20th Nov 08,N/A,Fighting
6234,Dragon Ball FighterZ,NS,Bandai Namco Entertainment,N/A,9.0,N/A,N/A,28th Sep 18,12th Jun 18,Fighting
6235,Ben 10 Alien Force: Vilgax Attacks,Wii,D3 Publisher,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Action
6236,Superbrothers: Sword & Sworcery EP,PC,Unknown,N/A,N/A,N/A,0.44m,N/A,10th Feb 19,Adventure
6237,SingStar Queen    Read the review,PS3,Sony Computer Entertainment,6.7,6.8,N/A,N/A,04th Aug 09,N/A,Misc
6238,Tetris Axis,3DS,Nintendo,N/A,7.8,N/A,N/A,02nd Oct 11,N/A,Puzzle
6239,Story of Seasons,3DS,Xseed Games,N/A,7.7,N/A,N/A,31st Mar 15,30th Dec 17,Misc
6240,"SpongeBob SquarePants: Lights, Camera, Pants!",GC,THQ,N/A,N/A,N/A,N/A,21st Oct 05,N/A,NULL
6241,Super Robot Taisen OG: Original Generations,PS2,Banpresto,N/A,N/A,N/A,N/A,28th Jun 07,N/A,NULL
6242,Madden NFL 12,Wii,EA Sports,N/A,7.0,N/A,N/A,30th Aug 11,N/A,Sports
6243,Army Men World War: Final Front,PS,3DO,N/A,N/A,N/A,N/A,27th Feb 01,N/A,Action
6244,Samurai Warriors 3,Wii,Nintendo,N/A,5.1,N/A,N/A,27th Sep 10,N/A,Action
6245,Spider-Man: Shattered Dimensions,PS3,Activision,N/A,N/A,N/A,N/A,07th Sep 10,N/A,Action
6246,Yu-Gi-Oh! 5D's Tag Force 4,PSP,Konami,N/A,7.0,N/A,N/A,17th Nov 09,N/A,Strategy
6247,Sid Meier's Civilization VI,PC,2K Games,N/A,N/A,N/A,N/A,21st Oct 16,19th Dec 18,NULL
6248,MX Unleashed,XB,THQ,N/A,N/A,N/A,N/A,17th Feb 04,N/A,NULL
6249,Puppy Luv: Spa and Resort,DS,Activision,N/A,N/A,N/A,N/A,18th Sep 07,N/A,Simulation
6250,Jikkyou Powerful Pro Yakyuu 9,PS2,Konami,N/A,N/A,N/A,N/A,18th Jul 02,N/A,Sports
6251,Grind Session,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,29th Apr 00,N/A,Sports
6252,Naruto: Gekitou Ninja Taisen! 3,GC,Tomy Corporation,N/A,N/A,N/A,N/A,20th Nov 04,N/A,Fighting
6253,Wario World,GC,Nintendo,N/A,7.5,N/A,N/A,24th Jun 03,N/A,Platform
6254,Thrillville: Off the Rails,Wii,LucasArts,N/A,N/A,N/A,N/A,09th Oct 07,N/A,Strategy
6255,2014 FIFA World Cup Brazil,X360,EA Sports,N/A,7.3,N/A,N/A,15th Apr 14,22nd Mar 18,Sports
6256,Crash: Mind Over Mutant,Wii,Activision,N/A,7.5,N/A,N/A,07th Oct 08,N/A,Platform
6257,Scooby-Doo! Mystery Mayhem,GBA,THQ,N/A,N/A,N/A,N/A,10th Sep 03,N/A,Action
6258,Super Breakout,2600,Atari,N/A,N/A,N/A,N/A,01st Jan 78,N/A,Puzzle
6259,Eternal Sonata    Read the review,PS3,Namco Bandai,7.5,8.3,N/A,N/A,21st Oct 08,N/A,Role-Playing
6260,ICEY,PC,Unknown,N/A,N/A,N/A,0.44m,N/A,10th Feb 19,Action
6261,Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,PS2,Namco,N/A,N/A,N/A,N/A,27th Mar 03,N/A,Misc
6262,Hyperdimension Neptunia,PS3,NIS America,N/A,5.3,N/A,N/A,15th Feb 11,N/A,Role-Playing
6263,Food Network: Cook or Be Cooked,Wii,Namco Bandai,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Misc
6264,Walk it Out!,Wii,Konami,N/A,N/A,N/A,N/A,12th Jan 10,N/A,Sports
6265,TimeSplitters 2,GC,Eidos Interactive,N/A,N/A,N/A,N/A,16th Oct 02,N/A,Shooter
6266,Robert Ludlum's The Bourne Conspiracy,X360,Sierra Entertainment,N/A,N/A,N/A,N/A,03rd Jun 08,N/A,Action
6267,Battlebots: Design & Destroy,GBA,Majesco,N/A,4.0,N/A,N/A,31st Aug 03,N/A,Action
6268,Wheel of Fortune,DS,THQ,N/A,N/A,N/A,N/A,02nd Nov 10,N/A,Misc
6269,Need for Speed: Shift 2 Unleashed    Read the review,X360,Electronic Arts,8.2,8.5,N/A,N/A,29th Mar 11,N/A,Racing
6270,Karaoke Revolution,Wii,Konami,N/A,N/A,N/A,N/A,24th Nov 09,N/A,Misc
6271,Star Wars The Clone Wars: Republic Heroes,PS3,LucasArts,N/A,N/A,N/A,N/A,06th Oct 09,N/A,Action
6272,Power Rangers: S.P.D.,GBA,THQ,N/A,N/A,N/A,N/A,08th Sep 05,N/A,Action
6273,Jump Start Pet Rescue,Wii,Knowledge Adventure,N/A,N/A,N/A,N/A,08th Sep 09,N/A,Misc
6274,Naruto: Ultimate Ninja 3 (US sales),PS2,Namco Bandai,N/A,N/A,N/A,N/A,25th Mar 08,N/A,Fighting
6275,Child of Eden,X360,Ubisoft,N/A,8.3,N/A,N/A,14th Jun 11,N/A,Shooter
6276,The Darkness,X360,2K Games,N/A,8.3,N/A,N/A,25th Jun 07,N/A,Shooter
6277,SingStar Motown,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,10th Nov 09,N/A,Misc
6278,Resistance: Burning Skies,PSV,Sony Computer Entertainment,N/A,N/A,N/A,N/A,29th May 12,03rd Jan 18,Shooter
6279,Naughty Bear,PS3,505 Games,N/A,4.5,N/A,N/A,29th Jun 10,N/A,Action
6280,Metro: Last Light,PS3,Deep Silver,N/A,N/A,N/A,N/A,14th May 13,17th Jul 18,Shooter
6281,Neon Genesis Evangelion,SAT,Sega,N/A,N/A,N/A,N/A,01st Mar 96,N/A,Adventure
6282,Mobile Suit Gundam: One Year War,PS2,Bandai,N/A,N/A,N/A,N/A,07th Apr 05,N/A,Action
6283,Tongari Boushi to Mahou no Otana,DS,Konami,N/A,N/A,N/A,N/A,11th Nov 10,N/A,Simulation
6284,God Eater 2: Rage Burst,PSV,Namco Bandai Games,N/A,N/A,N/A,N/A,01st Oct 16,04th Jul 18,Role-Playing
6285,NFL Blitz 20-03,PS2,Midway Games,N/A,N/A,N/A,N/A,12th Aug 02,N/A,Sports
6286,SpongeBob's Atlantis SquarePantis,PS2,THQ,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Adventure
6287,Nicktoons: Attack of the Toybots,Wii,THQ,N/A,N/A,N/A,N/A,23rd Oct 07,N/A,Platform
6288,LEGO DC Super-Villains,NS,Warner Bros. Interactive Entertainment,N/A,7.8,N/A,N/A,16th Oct 18,04th Jun 18,Action-Adventure
6289,Remington Great American Bird Hunt,Wii,Mastiff,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Sports
6290,Star Wars: Jedi Starfighter,XB,LucasArts,N/A,N/A,N/A,N/A,13th May 02,N/A,Simulation
6291,Classic NES Series: Metroid,GBA,Nintendo,N/A,N/A,N/A,N/A,25th Oct 04,N/A,Adventure
6292,Master of Illusion,DS,Nintendo,N/A,N/A,N/A,N/A,26th Nov 07,N/A,Puzzle
6293,Primal,PS2,Sony Computer Entertainment,N/A,7.1,N/A,N/A,25th Mar 03,N/A,Action
6294,Madden NFL 2002,N64,EA Sports,N/A,N/A,N/A,N/A,12th Sep 01,N/A,Sports
6295,Need for Speed Underground 2,GBA,Electronic Arts,N/A,N/A,N/A,N/A,15th Nov 04,N/A,Racing
6296,007: Quantum of Solace,PS2,Activision,N/A,7.8,N/A,N/A,04th Nov 08,N/A,Shooter
6297,Skylanders Imaginators,PS4,Activision,N/A,N/A,N/A,N/A,16th Oct 16,30th Mar 18,Platform
6298,Trials Fusion,PS4,Ubisoft,N/A,N/A,N/A,N/A,16th Apr 14,N/A,Misc
6299,Spec Ops: Covert Assault,PS,Take-Two Interactive,N/A,N/A,N/A,N/A,28th Jun 01,N/A,Shooter
6300,SSX Tricky,XB,EA Sports BIG,N/A,N/A,N/A,N/A,10th Dec 01,N/A,Sports
6301,Nicktoons Unite!,GBA,THQ,N/A,N/A,N/A,N/A,27th Oct 05,N/A,Action
6302,A Story About My Uncle,PC,Coffee Stain Studios,N/A,N/A,N/A,0.43m,28th May 14,N/A,Misc
6303,Skylanders: SuperChargers,PS3,Activision,N/A,N/A,N/A,N/A,20th Sep 15,06th Apr 18,Action-Adventure
6304,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",PS2,Buena Vista,N/A,N/A,N/A,N/A,14th Nov 05,N/A,Adventure
6305,My Spanish Coach,DS,Ubisoft,N/A,N/A,N/A,N/A,06th Nov 07,N/A,Misc
6306,Terra Incognita ~ Chapter One: The Descendant,PC,Unknown,N/A,N/A,N/A,0.43m,N/A,10th Feb 19,Role-Playing
6307,NiGHTS into dreams...,SAT,Sega,N/A,9.1,N/A,N/A,01st Aug 96,N/A,Platform
6308,Crash: Mind Over Mutant,PSP,Activision,N/A,4.8,N/A,N/A,21st Oct 08,N/A,Platform
6309,NCAA Football 2004,XB,EA Sports,N/A,N/A,N/A,N/A,16th Jul 03,N/A,Sports
6310,DanceStar Party,PS3,Sony Computer Entertainment,N/A,N/A,N/A,N/A,21st Oct 11,N/A,Misc
6311,Bionicle,PS2,Electronic Arts,N/A,N/A,N/A,N/A,20th Oct 03,N/A,Platform
6312,MLB 2002,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,07th May 01,N/A,Sports
6313,MLB 14 The Show,PS3,Sony Computer Entertainment America,N/A,8.2,N/A,N/A,01st Apr 14,16th Mar 18,Sports
6314,TimeSplitters,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,23rd Oct 00,N/A,Shooter
6315,Barnstorming,2600,Activision,N/A,N/A,N/A,N/A,01st Jan 82,N/A,Action
6316,InuYasha: The Secret of the Cursed Mask,PS2,Bandai,N/A,N/A,N/A,N/A,02nd Nov 04,N/A,Role-Playing
6317,Barbie: Groom and Glam Pups,DS,THQ,N/A,N/A,N/A,N/A,16th Nov 10,N/A,Action
6318,The Powerpuff Girls: Him and Seek,GBA,BAM! Entertainment,N/A,N/A,N/A,N/A,29th Oct 02,N/A,Platform
6319,Mega Man Zero 2,GBA,Capcom,N/A,N/A,N/A,N/A,14th Oct 03,N/A,Platform
6320,Just Dance 2017,WiiU,Ubisoft,N/A,N/A,N/A,N/A,25th Oct 16,06th Apr 18,Music
6321,Wonder Project J: Kikai no Shonen Pino,SNES,Enix,N/A,N/A,N/A,N/A,09th Dec 94,N/A,Simulation
6322,Evoland,PC,Shiro Games,N/A,N/A,N/A,0.43m,04th Apr 13,N/A,Misc
6323,NBA 2K13,Wii,2K Sports,N/A,N/A,N/A,N/A,02nd Oct 12,04th Jan 18,Sports
6324,The Fairly Odd Parents: Game Boy Advance Video Volume 1,GBA,Majesco,N/A,N/A,N/A,N/A,14th May 04,N/A,Misc
6325,OkamiDen,DS,Capcom,N/A,8.3,N/A,N/A,15th Mar 11,N/A,Adventure
6326,Rocksmith 2014,XOne,Ubisoft,N/A,9.0,N/A,N/A,04th Oct 16,08th Mar 18,Music
6327,TouchMaster 3,DS,Warner Bros. Interactive,N/A,N/A,N/A,N/A,23rd Oct 09,N/A,Puzzle
6328,Dora the Explorer: Dora Puppy,DS,2K Play,N/A,N/A,N/A,N/A,03rd Nov 09,N/A,Misc
6329,Alpha Protocol,PS3,Sega,N/A,N/A,N/A,N/A,01st Jun 10,N/A,Role-Playing
6330,Ghostbusters: The Video Game,PS2,Atari,N/A,N/A,N/A,N/A,16th Jun 09,N/A,Action
6331,Hunter: The Reckoning  Wayward,PS2,VU Games,N/A,N/A,N/A,N/A,09th Sep 03,N/A,Action
6332,Mischief Makers,N64,Nintendo,N/A,6.5,N/A,N/A,01st Oct 97,N/A,Platform
6333,WipEout 64,N64,Midway Games,N/A,N/A,N/A,N/A,03rd Nov 98,N/A,Racing
6334,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,Namco Bandai,N/A,N/A,N/A,0.43m,03rd Dec 09,N/A,Fighting
6335,Super Robot Wars Z III,All,Bandai Namco,N/A,N/A,N/A,0.43m,25th Sep 08,23rd Nov 20,Role-Playing
6336,"Barbie: Jet, Set & Style!",DS,THQ,N/A,N/A,N/A,N/A,20th Sep 11,N/A,Misc
6337,Castlevania: Dawn of Sorrow,DS,Konami,N/A,8.9,N/A,N/A,04th Oct 05,N/A,Platform
6338,Deer Drive,DS,Mastiff,N/A,N/A,N/A,N/A,14th Sep 10,N/A,Sports
6339,Petz Bunnyz,DS,Ubisoft,N/A,N/A,N/A,N/A,04th Mar 08,N/A,Simulation
6340,EyeToy: AntiGrav,PS2,Sony Computer Entertainment,N/A,N/A,N/A,N/A,09th Nov 04,N/A,Sports
6341,EverQuest Online Adventures,PS2,Sony Online Entertainment,N/A,N/A,N/A,N/A,09th Feb 03,N/A,Role-Playing
6342,NBA 2K18,NS,2K Sports,N/A,7.5,N/A,N/A,19th Sep 17,05th Jan 18,Sports
6343,Asura's Wrath,PS3,Capcom,N/A,N/A,8.3,N/A,21st Feb 12,N/A,Action
6344,Doom (2016),NS,Bethesda Softworks,N/A,8.2,9.1,N/A,10th Nov 17,05th Jan 18,Shooter
6345,Cool Boarders,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Dec 96,N/A,Sports
6346,Zork: The Great Underground Empire,PC,Infocom,N/A,N/A,N/A,0.43m,01st Dec 82,N/A,Adventure
6347,NHL 19,PS4,EA Sports,N/A,N/A,N/A,N/A,14th Sep 18,23rd Jun 18,Sports
6348,Mobile Suit Gundam: Zeonic Front,PS2,Bandai,N/A,N/A,N/A,N/A,15th Jan 02,N/A,Simulation
6349,Atelier Totori: The Adventurer of Arland,PS3,NIS America,N/A,7.8,N/A,N/A,27th Sep 11,N/A,Role-Playing
6350,Monopoly,PS2,Electronic Arts,N/A,N/A,N/A,N/A,20th Oct 08,N/A,Misc
6351,Disney Sing It,X360,Disney Interactive Studios,N/A,N/A,N/A,N/A,21st Oct 08,N/A,Misc
6352,Petz: Horsez 2,DS,Ubisoft,N/A,N/A,N/A,N/A,14th Nov 07,N/A,Simulation
6353,Madden NFL 2003,GC,EA Sports,N/A,9.1,N/A,N/A,12th Aug 02,N/A,Sports
6354,Backyard Baseball,GBA,Atari,N/A,N/A,N/A,N/A,30th May 02,N/A,Sports
6355,Destiny: The Taken King,PS3,Activision,N/A,N/A,N/A,N/A,15th Sep 15,20th Apr 18,Shooter
6356,Midway Arcade Treasures,XB,Midway Games,N/A,N/A,N/A,N/A,24th Nov 03,N/A,Misc
6357,Sniper Elite III,XOne,505 Games,N/A,N/A,N/A,N/A,01st Jul 14,22nd Sep 18,Shooter
6358,Def Jam Icon,PS3,Electronic Arts,N/A,6.6,N/A,N/A,06th Mar 07,N/A,Action
6359,DLC Quest,PC,Unknown,N/A,N/A,N/A,0.43m,N/A,10th Feb 19,Action-Adventure
6360,Bakugan: Battle Brawlers,PS2,Activision,N/A,N/A,N/A,N/A,20th Oct 09,N/A,Action
6361,NHL FaceOff 99,PS,989 Studios,N/A,N/A,N/A,N/A,30th Sep 98,N/A,Sports
6362,SEGA Classics Collection,PS2,Sega,N/A,N/A,N/A,N/A,22nd Mar 05,N/A,Misc
6363,LEGO Marvel's Avengers,PS3,Warner Bros. Interactive Entertainment,N/A,N/A,N/A,N/A,26th Jan 16,06th Apr 18,Action
6364,Sin and Punishment: Star Successor,Wii,Nintendo,N/A,8.4,N/A,N/A,27th Jun 10,N/A,Shooter
6365,Ben 10 Alien Force: Vilgax Attacks,PSP,D3 Publisher,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Action
6366,Naruto: Ninja Council 3,DS,D3 Publisher,N/A,N/A,N/A,N/A,22nd May 07,N/A,Action
6367,Neon Genesis Evangelion 2nd Impression,SAT,Sega,N/A,N/A,N/A,N/A,07th Mar 97,N/A,Role-Playing
6368,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,Banpresto,N/A,N/A,N/A,N/A,14th Apr 11,N/A,Strategy
6369,Bayonetta,PC,Sega,N/A,N/A,N/A,0.42m,11th Apr 17,02nd Aug 20,Action
6370,NBA Street,GC,EA Sports BIG,N/A,N/A,N/A,N/A,17th Feb 02,N/A,Sports
6371,Hello Neighbor,XOne,Gearbox Software,N/A,N/A,N/A,N/A,08th Dec 17,31st Dec 17,Action
6372,Juiced: Eliminator,PSP,THQ,N/A,6.6,N/A,N/A,28th Jun 06,N/A,Racing
6373,The Legend of Spyro: The Eternal Night,PS2,Sierra Entertainment,N/A,N/A,N/A,N/A,02nd Oct 07,N/A,Platform
6374,Mega Man Battle Network,GBA,Capcom,N/A,N/A,N/A,N/A,30th Oct 01,N/A,Role-Playing
6375,Pirates of the Caribbean: At World's End,PSP,Disney Interactive Studios,N/A,6.0,N/A,N/A,22nd May 07,N/A,Action
6376,25 To Life,PS2,Eidos Interactive,N/A,N/A,N/A,N/A,17th Jan 06,N/A,Shooter
6377,NHL 2K6,PS2,2K Sports,N/A,N/A,N/A,N/A,07th Sep 05,N/A,Sports
6378,Saints Row IV: Re-Elected,PS4,Deep Silver,N/A,N/A,N/A,N/A,20th Jan 15,30th Apr 18,Action
6379,Medal of Honor: Rising Sun,GC,Electronic Arts,N/A,6.6,N/A,N/A,11th Nov 03,N/A,Shooter
6380,2010 FIFA World Cup South Africa,Wii,EA Sports,N/A,6.8,N/A,N/A,27th Apr 10,N/A,Sports
6381,The Sims,XB,Electronic Arts,N/A,N/A,N/A,N/A,24th Mar 03,N/A,Simulation
6382,Fossil Fighters: Frontier,3DS,Nintendo,N/A,N/A,N/A,N/A,20th Mar 15,16th Jan 18,Role-Playing
6383,Dog's Life,PS2,Hip Interactive,N/A,N/A,N/A,N/A,14th Sep 04,N/A,Adventure
6384,Ben 10 Alien Force: Vilgax Attacks,DS,D3 Publisher,N/A,N/A,N/A,N/A,27th Oct 09,N/A,Action
6385,The X Files,PS,Fox Interactive,N/A,N/A,N/A,N/A,30th Sep 99,N/A,Adventure
6386,Super Wagyan Land,SNES,Namco,N/A,N/A,N/A,N/A,13th Dec 91,N/A,Action
6387,Rascal,PS,Sony Computer Entertainment,N/A,N/A,N/A,N/A,31st Mar 98,N/A,Action
6388,Tony Hawk's American Wasteland,GC,Activision,N/A,8.4,N/A,N/A,18th Oct 05,N/A,Sports
6389,Command & Conquer 3: Tiberium Wars,X360,Electronic Arts,N/A,7.6,N/A,N/A,08th May 07,N/A,Strategy
6390,Famicom Mini: Super Mario Bros. 2,GBA,Nintendo,N/A,N/A,N/A,N/A,10th Aug 04,N/A,Platform
6391,Ragnarok Odyssey,PSV,Xseed Games,N/A,N/A,N/A,N/A,30th Oct 12,N/A,Role-Playing
6392,TRON: Evolution,PS3,Disney Interactive Studios,N/A,N/A,N/A,N/A,07th Dec 10,N/A,Action
6393,Hellblade: Senua's Sacrifice,PC,Ninja Theory,N/A,N/A,N/A,0.42m,08th Aug 17,11th Apr 19,Action-Adventure
6394,Colony Wars,PS,Psygnosis,N/A,8.8,N/A,N/A,04th Nov 97,N/A,Simulation
6395,All-Star Baseball 2004,PS2,Acclaim Entertainment,N/A,N/A,N/A,N/A,01st Mar 03,N/A,Sports
6396,Big Strike Bowling,PS,Take-Two Interactive,N/A,N/A,N/A,N/A,19th May 03,N/A,Sports
6397,NBA 2K11,PSP,2K Sports,N/A,N/A,N/A,N/A,05th Oct 10,N/A,Sports
6398,NASCAR Thunder 2002,PS,EA Sports,N/A,N/A,N/A,N/A,02nd Oct 01,N/A,Racing
6399,Grandia,SAT,ESP,N/A,8.7,N/A,N/A,18th Dec 97,N/A,Role-Playing
6400,ESPN NHL 2K5,XB,Sega,N/A,N/A,N/A,N/A,30th Aug 04,N/A,Sports
6401,Murder Miners,PC,JForce Games,N/A,N/A,N/A,0.42m,25th Jul 14,N/A,Shooter
6402,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,Konami,N/A,N/A,N/A,N/A,15th Feb 05,N/A,Misc
6403,Hot Wheels World Race,PS2,THQ,N/A,N/A,N/A,N/A,29th Oct 03,N/A,Racing
6404,Avatar: The Last Airbender - The Burning Earth,PS2,THQ,N/A,N/A,N/A,N/A,16th Oct 07,N/A,Action
6405,Guitar Hero: Smash Hits    Read the review,X360,Activision,7.8,7.1,N/A,N/A,16th Jun 09,N/A,Misc
6406,Superman: Shadow of Apokolips,PS2,Atari,N/A,N/A,N/A,N/A,25th Sep 02,N/A,Action
6407,Just Dance: Summer Party,Wii,Ubisoft,N/A,N/A,N/A,N/A,19th Jul 11,N/A,Misc
6408,Horsez,DS,Ubisoft,N/A,4.0,N/A,N/A,28th Nov 06,N/A,Simulation
6409,NASCAR Kart Racing,Wii,EA Sports,N/A,N/A,N/A,N/A,10th Feb 09,N/A,Racing
6410,American Chopper,PS2,Activision,N/A,N/A,N/A,N/A,25th Nov 04,N/A,Racing
6411,Star Wars Trilogy: Apprentice of the Force,GBA,Ubisoft,N/A,N/A,N/A,N/A,21st Sep 04,N/A,Action
6412,LEGO Rock Band    Read the review,PS3,Warner Bros. Interactive,7.2,7.4,N/A,N/A,03rd Nov 09,N/A,Misc
6413,Lemony Snicket's A Series of Unfortunate Events,GBA,Activision,N/A,N/A,N/A,N/A,10th Nov 04,N/A,NULL
6414,JGTC: All-Japan Grand Touring Car Championship,PS,TYO,N/A,N/A,N/A,N/A,18th Jun 98,N/A,Racing
